Inline	Crossline	Time(ms)	Density(Kg/m3)	Sonic(Microseconds/meter)	Gamma_Ray(API)	Porosity(Fraction)	P_Impedance(Meter/second x Kg/m3)	P_Impedance_rel(Meter/second x Kg/m3)	Vp(Meter/second)	Density_edited(Kg/m3)
362	336	19.70165062	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	19.86840439	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	20.03515816	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	20.2019062	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	20.36866379	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	20.53541183	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	20.70216751	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	20.86891937	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	21.03567123	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	21.202425	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	21.36917877	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	21.53592873	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	21.7026844	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	21.86943817	1e30	1e30	1e30	1e30	1e30	1e30	1e30	1e30
362	336	22.03618622	1e30	1e30	2.98449016	1e30	1e30	1e30	1e30	1e30
362	336	22.20294	1e30	1e30	2.7196269	1e30	1e30	1e30	1e30	1e30
362	336	22.36968994	1e30	1e30	2.65513134	1e30	1e30	1e30	1e30	1e30
362	336	22.53644562	1e30	1e30	2.45921969	1e30	1e30	1e30	1e30	1e30
362	336	22.70319748	1e30	1e30	1.95458698	1e30	1e30	1e30	1e30	1e30
362	336	22.86994934	1e30	1e30	1.68665934	1e30	1e30	1e30	1e30	1e30
362	336	23.0367012	1e30	1e30	1.42855048	1e30	1e30	1e30	1e30	1e30
362	336	23.20345879	1e30	1e30	1.3392	1e30	1e30	1e30	1e30	1e30
362	336	23.37020683	1e30	1e30	1.49142718	1e30	1e30	1e30	1e30	1e30
362	336	23.53696251	1e30	1e30	2.22841954	1e30	1e30	1e30	1e30	1e30
362	336	23.70371437	1e30	1e30	3.40453625	1e30	1e30	1e30	1e30	1e30
362	336	23.87046242	1e30	1e30	4.19740391	1e30	1e30	1e30	1e30	1e30
362	336	24.03722	1e30	1e30	4.55454922	1e30	1e30	1e30	1e30	1e30
362	336	24.20396805	1e30	1e30	4.78701591	1e30	1e30	1e30	1e30	1e30
362	336	24.37072182	1e30	1e30	4.99188614	1e30	1e30	1e30	1e30	1e30
362	336	24.53747559	1e30	1e30	5.19909191	1e30	1e30	1e30	1e30	1e30
362	336	24.70422745	1e30	1e30	5.29697466	1e30	1e30	1e30	1e30	1e30
362	336	24.87098122	1e30	1e30	5.3052001	1e30	1e30	1e30	1e30	1e30
362	336	25.03773499	1e30	1e30	5.39093828	1e30	1e30	1e30	1e30	1e30
362	336	25.20448303	1e30	1e30	5.55384445	1e30	1e30	1e30	1e30	1e30
362	336	25.37124062	1e30	1e30	5.44131088	1e30	1e30	1e30	1e30	1e30
362	336	25.53798866	1e30	1e30	4.80913496	1e30	1e30	1e30	1e30	1e30
362	336	25.70474243	1e30	1e30	4.11655283	1e30	1e30	1e30	1e30	1e30
362	336	25.8714962	1e30	1e30	3.8929	1e30	1e30	1e30	1e30	1e30
362	336	26.03824425	1e30	1e30	4.15305185	1e30	1e30	1e30	1e30	1e30
362	336	26.20500183	1e30	1e30	4.70618486	1e30	1e30	1e30	1e30	1e30
362	336	26.37175369	1e30	1e30	4.91520071	1e30	1e30	1e30	1e30	1e30
362	336	26.53850555	1e30	1e30	4.9320879	1e30	1e30	1e30	1e30	1e30
362	336	26.70525742	1e30	1e30	4.87906647	1e30	1e30	1e30	1e30	1e30
362	336	26.872015	1e30	1e30	4.62026358	1e30	1e30	1e30	1e30	1e30
362	336	27.03876305	1e30	1e30	4.33875656	1e30	1e30	1e30	1e30	1e30
362	336	27.20551682	1e30	1e30	4.00669336	1e30	1e30	1e30	1e30	1e30
362	336	27.37226677	1e30	1e30	3.90289378	1e30	1e30	1e30	1e30	1e30
362	336	27.53902245	1e30	1e30	3.7282517	1e30	1e30	1e30	1e30	1e30
362	336	27.70577621	1e30	1e30	3.31440949	1e30	1e30	1e30	1e30	1e30
362	336	27.87252235	1e30	1e30	3.17935658	1e30	1e30	1e30	1e30	1e30
362	336	28.03927803	1e30	1e30	3.1693	1e30	1e30	1e30	1e30	1e30
362	336	28.2060318	1e30	1e30	3.19152904	1e30	1e30	1e30	1e30	1e30
362	336	28.37278366	1e30	1e30	3.29519653	1e30	1e30	1e30	1e30	1e30
362	336	28.53953552	1e30	1e30	3.43213391	1e30	1e30	1e30	1e30	1e30
362	336	28.7062912	1e30	1e30	4.25837326	1e30	1e30	1e30	1e30	1e30
362	336	28.87303925	1e30	1e30	5.45547056	1e30	1e30	1e30	1e30	1e30
362	336	29.03979683	1e30	1e30	6.09033918	1e30	1e30	1e30	1e30	1e30
362	336	29.20654488	1e30	1e30	6.14804935	1e30	1e30	1e30	1e30	1e30
362	336	29.37330055	1e30	1e30	6.34954643	1e30	1e30	1e30	1e30	1e30
362	336	29.54005241	1e30	1e30	6.12511539	1e30	1e30	1e30	1e30	1e30
362	336	29.70680046	1e30	1e30	5.99503803	1e30	1e30	1e30	1e30	1e30
362	336	29.87355804	1e30	1e30	5.7907	1e30	1e30	1e30	1e30	1e30
362	336	30.040308	1e30	1e30	5.70710564	1e30	1e30	1e30	1e30	1e30
362	336	30.20705986	1e30	1e30	5.54096127	1e30	1e30	1e30	1e30	1e30
362	336	30.37381363	1e30	1e30	4.96304226	1e30	1e30	1e30	1e30	1e30
362	336	30.54056549	1e30	1e30	4.9592	1e30	1e30	1e30	1e30	1e30
362	336	30.70731926	1e30	1e30	4.9869132	1e30	1e30	1e30	1e30	1e30
362	336	30.87407303	1e30	1e30	5.25301886	1e30	1e30	1e30	1e30	1e30
362	336	31.04082108	1e30	1e30	5.2676	1e30	1e30	1e30	1e30	1e30
362	336	31.20757866	1e30	1e30	5.19255066	1e30	1e30	1e30	1e30	1e30
362	336	31.37433243	1e30	1e30	4.66142607	1e30	1e30	1e30	1e30	1e30
362	336	31.54107857	1e30	1e30	4.15691566	1e30	1e30	1e30	1e30	1e30
362	336	31.70783424	1e30	1e30	3.66814017	1e30	1e30	1e30	1e30	1e30
362	336	31.87458611	1e30	1e30	3.09037471	1e30	1e30	1e30	1e30	1e30
362	336	32.04133606	1e30	1e30	2.97875905	1e30	1e30	1e30	1e30	1e30
362	336	32.20809174	1e30	1e30	2.89872074	1e30	1e30	1e30	1e30	1e30
362	336	32.3748436	1e30	1e30	2.91974831	1e30	1e30	1e30	1e30	1e30
362	336	32.54159546	1e30	1e30	3.06182122	1e30	1e30	1e30	1e30	1e30
362	336	32.70835114	1e30	1e30	3.21746206	1e30	1e30	1e30	1e30	1e30
362	336	32.87509918	1e30	1e30	3.45130992	1e30	1e30	1e30	1e30	1e30
362	336	33.04185867	1e30	1e30	3.70649552	1e30	1e30	1e30	1e30	1e30
362	336	33.20861053	1e30	1e30	4.06296015	1e30	1e30	1e30	1e30	1e30
362	336	33.37535858	1e30	1e30	4.39723635	1e30	1e30	1e30	1e30	1e30
362	336	33.54211044	1e30	1e30	4.73698092	1e30	1e30	1e30	1e30	1e30
362	336	33.70885849	1e30	1e30	4.8435998	1e30	1e30	1e30	1e30	1e30
362	336	33.87561798	1e30	1e30	5.05179739	1e30	1e30	1e30	1e30	1e30
362	336	34.04236984	1e30	1e30	5.48740196	1e30	1e30	1e30	1e30	1e30
362	336	34.2091217	1e30	1e30	5.65920019	1e30	1e30	1e30	1e30	1e30
362	336	34.37587357	1e30	1e30	5.2918458	1e30	1e30	1e30	1e30	1e30
362	336	34.54263306	1e30	1e30	4.57628679	1e30	1e30	1e30	1e30	1e30
362	336	34.70937729	1e30	1e30	4.2736001	1e30	1e30	1e30	1e30	1e30
362	336	34.87613297	1e30	1e30	4.48791409	1e30	1e30	1e30	1e30	1e30
362	336	35.04288483	1e30	1e30	4.89014482	1e30	1e30	1e30	1e30	1e30
362	336	35.20963669	1e30	1e30	5.06580067	1e30	1e30	1e30	1e30	1e30
362	336	35.37638855	1e30	1e30	4.71942329	1e30	1e30	1e30	1e30	1e30
362	336	35.5431366	1e30	1e30	4.06145573	1e30	1e30	1e30	1e30	1e30
362	336	35.70989609	1e30	1e30	3.77229977	1e30	1e30	1e30	1e30	1e30
362	336	35.87664795	1e30	1e30	3.94919419	1e30	1e30	1e30	1e30	1e30
362	336	36.04339981	1e30	1e30	4.61315727	1e30	1e30	1e30	1e30	1e30
362	336	36.21014786	1e30	1e30	5.38862944	1e30	1e30	1e30	1e30	1e30
362	336	36.37690735	1e30	1e30	5.64580011	1e30	1e30	1e30	1e30	1e30
362	336	36.5436554	1e30	1e30	5.55622387	1e30	1e30	1e30	1e30	1e30
362	336	36.71041107	1e30	1e30	5.36343336	1e30	1e30	1e30	1e30	1e30
362	336	36.87716293	1e30	1e30	5.292	1e30	1e30	1e30	1e30	1e30
362	336	37.04391861	1e30	1e30	5.32896662	1e30	1e30	1e30	1e30	1e30
362	336	37.21067047	1e30	1e30	5.42028856	1e30	1e30	1e30	1e30	1e30
362	336	37.37741852	1e30	1e30	5.44990015	1e30	1e30	1e30	1e30	1e30
362	336	37.54417419	1e30	1e30	5.39711714	1e30	1e30	1e30	1e30	1e30
362	336	37.71092224	1e30	1e30	5.24548721	1e30	1e30	1e30	1e30	1e30
362	336	37.8776741	1e30	1e30	5.2047	1e30	1e30	1e30	1e30	1e30
362	336	38.04442215	1e30	1e30	5.3059001	1e30	1e30	1e30	1e30	1e30
362	336	38.21118546	1e30	1e30	5.68323088	1e30	1e30	1e30	1e30	1e30
362	336	38.3779335	1e30	1e30	5.84976768	1e30	1e30	1e30	1e30	1e30
362	336	38.54468536	1e30	1e30	5.97815514	1e30	1e30	1e30	1e30	1e30
362	336	38.71144104	1e30	1e30	6.48868656	1e30	1e30	1e30	1e30	1e30
362	336	38.87819672	1e30	1e30	6.64297533	1e30	1e30	1e30	1e30	1e30
362	336	39.04494095	1e30	1e30	6.44403696	1e30	1e30	1e30	1e30	1e30
362	336	39.21170044	1e30	1e30	5.75889635	1e30	1e30	1e30	1e30	1e30
362	336	39.37844849	1e30	1e30	5.54740143	1e30	1e30	1e30	1e30	1e30
362	336	39.54519653	1e30	1e30	4.27772808	1e30	1e30	1e30	1e30	1e30
362	336	39.71195984	1e30	1e30	3.31819463	1e30	1e30	1e30	1e30	1e30
362	336	39.87870789	1e30	1e30	3.23087668	1e30	1e30	1e30	1e30	1e30
362	336	40.04545975	1e30	1e30	2.70757747	1e30	1e30	1e30	1e30	1e30
362	336	40.21221542	1e30	1e30	3.1111	1e30	1e30	1e30	1e30	1e30
362	336	40.37896729	1e30	1e30	3.1111	1e30	1e30	1e30	1e30	1e30
362	336	40.54571152	1e30	1e30	3.14108324	1e30	1e30	1e30	1e30	1e30
362	336	40.71247482	1e30	1e30	3.92246747	1e30	1e30	1e30	1e30	1e30
362	336	40.87922287	1e30	1e30	4.55754375	1e30	1e30	1e30	1e30	1e30
362	336	41.04597473	1e30	1e30	4.56805515	1e30	1e30	1e30	1e30	1e30
362	336	41.21272278	1e30	1e30	4.61621523	1e30	1e30	1e30	1e30	1e30
362	336	41.37948608	1e30	1e30	4.81728268	1e30	1e30	1e30	1e30	1e30
362	336	41.54623413	1e30	1e30	4.53948832	1e30	1e30	1e30	1e30	1e30
362	336	41.71298218	1e30	1e30	4.2096591	1e30	1e30	1e30	1e30	1e30
362	336	41.87973785	1e30	1e30	4.11190939	1e30	1e30	1e30	1e30	1e30
362	336	42.0464859	1e30	1e30	3.76593065	1e30	1e30	1e30	1e30	1e30
362	336	42.21324158	1e30	1e30	3.71114683	1e30	1e30	1e30	1e30	1e30
362	336	42.38	1e30	1e30	3.68875575	1e30	1e30	1e30	1e30	1e30
362	336	42.54674911	1e30	1e30	3.73551702	1e30	1e30	1e30	1e30	1e30
362	336	42.71349716	1e30	1e30	3.86718273	1e30	1e30	1e30	1e30	1e30
362	336	42.88026047	1e30	1e30	4.03073645	1e30	1e30	1e30	1e30	1e30
362	336	43.04700851	1e30	1e30	4.22245359	1e30	1e30	1e30	1e30	1e30
362	336	43.21375275	1e30	1e30	4.68313217	1e30	1e30	1e30	1e30	1e30
362	336	43.38051224	1e30	1e30	4.80910015	1e30	1e30	1e30	1e30	1e30
362	336	43.54726028	1e30	1e30	4.80910015	1e30	1e30	1e30	1e30	1e30
362	336	43.71401215	1e30	1e30	4.88732862	1e30	1e30	1e30	1e30	1e30
362	336	43.88076782	1e30	1e30	5.00267744	1e30	1e30	1e30	1e30	1e30
362	336	44.0475235	1e30	1e30	4.90575266	1e30	1e30	1e30	1e30	1e30
362	336	44.21427155	1e30	1e30	5.13693142	1e30	1e30	1e30	1e30	1e30
362	336	44.38102341	1e30	1e30	5.81880713	1e30	1e30	1e30	1e30	1e30
362	336	44.54777908	1e30	1e30	6.6267395	1e30	1e30	1e30	1e30	1e30
362	336	44.71453094	1e30	1e30	7.55315113	1e30	1e30	1e30	1e30	1e30
362	336	44.88127899	1e30	1e30	7.9146	1e30	1e30	1e30	1e30	1e30
362	336	45.04803848	1e30	1e30	7.80686235	1e30	1e30	1e30	1e30	1e30
362	336	45.21478653	1e30	1e30	7.47712231	1e30	1e30	1e30	1e30	1e30
362	336	45.38153458	1e30	1e30	6.57544756	1e30	1e30	1e30	1e30	1e30
362	336	45.54829788	1e30	1e30	5.37829065	1e30	1e30	1e30	1e30	1e30
362	336	45.71504593	1e30	1e30	4.8933	1e30	1e30	1e30	1e30	1e30
362	336	45.88179779	1e30	1e30	4.96510267	1e30	1e30	1e30	1e30	1e30
362	336	46.04855347	1e30	1e30	5.21664619	1e30	1e30	1e30	1e30	1e30
362	336	46.21530533	1e30	1e30	5.4957571	1e30	1e30	1e30	1e30	1e30
362	336	46.38204956	1e30	1e30	5.47703934	1e30	1e30	1e30	1e30	1e30
362	336	46.54881287	1e30	1e30	5.13170624	1e30	1e30	1e30	1e30	1e30
362	336	46.71556091	1e30	1e30	4.79444551	1e30	1e30	1e30	1e30	1e30
362	336	46.88231277	1e30	1e30	4.6959	1e30	1e30	1e30	1e30	1e30
362	336	47.04906845	1e30	1e30	4.77932549	1e30	1e30	1e30	1e30	1e30
362	336	47.21582413	1e30	1e30	4.96526384	1e30	1e30	1e30	1e30	1e30
362	336	47.38257217	1e30	1e30	5.03319931	1e30	1e30	1e30	1e30	1e30
362	336	47.54932785	1e30	1e30	4.99816561	1e30	1e30	1e30	1e30	1e30
362	336	47.7160759	1e30	1e30	4.91	1e30	1e30	1e30	1e30	1e30
362	336	47.88282394	1e30	1e30	4.88219976	1e30	1e30	1e30	1e30	1e30
362	336	48.04957962	1e30	1e30	4.9777832	1e30	1e30	1e30	1e30	1e30
362	336	48.2163353	1e30	1e30	5.33664322	1e30	1e30	1e30	1e30	1e30
362	336	48.38308716	1e30	1e30	5.6777606	1e30	1e30	1e30	1e30	1e30
362	336	48.54983521	1e30	1e30	5.83458757	1e30	1e30	1e30	1e30	1e30
362	336	48.71659851	1e30	1e30	5.87848139	1e30	1e30	1e30	1e30	1e30
362	336	48.88334656	1e30	1e30	5.95389509	1e30	1e30	1e30	1e30	1e30
362	336	49.05009079	1e30	1e30	6.14627934	1e30	1e30	1e30	1e30	1e30
362	336	49.21685028	1e30	1e30	6.17817974	1e30	1e30	1e30	1e30	1e30
362	336	49.38359833	1e30	1e30	6.17839956	1e30	1e30	1e30	1e30	1e30
362	336	49.55035019	1e30	1e30	6.08985996	1e30	1e30	1e30	1e30	1e30
362	336	49.71710587	1e30	1e30	5.4904561	1e30	1e30	1e30	1e30	1e30
362	336	49.88386154	1e30	1e30	5.3772645	1e30	1e30	1e30	1e30	1e30
362	336	50.05060959	1e30	1e30	5.12233686	1e30	1e30	1e30	1e30	1e30
362	336	50.21736908	1e30	1e30	5.13027477	1e30	1e30	1e30	1e30	1e30
362	336	50.38411713	1e30	1e30	5.41181374	1e30	1e30	1e30	1e30	1e30
362	336	50.55086899	1e30	1e30	5.64567375	1e30	1e30	1e30	1e30	1e30
362	336	50.71762466	1e30	1e30	5.89917374	1e30	1e30	1e30	1e30	1e30
362	336	50.88437653	1e30	1e30	5.88939142	1e30	1e30	1e30	1e30	1e30
362	336	51.05112457	1e30	1e30	5.64759302	1e30	1e30	1e30	1e30	1e30
362	336	51.21787262	1e30	1e30	5.89751244	1e30	1e30	1e30	1e30	1e30
362	336	51.38463593	1e30	1e30	5.95659637	1e30	1e30	1e30	1e30	1e30
362	336	51.55138397	1e30	1e30	6.65303993	1e30	1e30	1e30	1e30	1e30
362	336	51.71813583	1e30	1e30	6.88101435	1e30	1e30	1e30	1e30	1e30
362	336	51.8848877	1e30	1e30	6.90948915	1e30	1e30	1e30	1e30	1e30
362	336	52.05164337	1e30	1e30	6.87886095	1e30	1e30	1e30	1e30	1e30
362	336	52.2183876	1e30	1e30	6.65350246	1e30	1e30	1e30	1e30	1e30
362	336	52.38515091	1e30	1e30	6.47295332	1e30	1e30	1e30	1e30	1e30
362	336	52.55189896	1e30	1e30	6.45240021	1e30	1e30	1e30	1e30	1e30
362	336	52.71865082	1e30	1e30	6.48184681	1e30	1e30	1e30	1e30	1e30
362	336	52.88540649	1e30	1e30	6.62243795	1e30	1e30	1e30	1e30	1e30
362	336	53.05216217	1e30	1e30	6.72350025	1e30	1e30	1e30	1e30	1e30
362	336	53.21891022	1e30	1e30	6.74009943	1e30	1e30	1e30	1e30	1e30
362	336	53.38566208	1e30	1e30	6.68964481	1e30	1e30	1e30	1e30	1e30
362	336	53.55241394	1e30	1e30	6.53732634	1e30	1e30	1e30	1e30	1e30
362	336	53.71916199	1e30	1e30	6.4968	1e30	1e30	1e30	1e30	1e30
362	336	53.88592529	1e30	1e30	6.80197001	1e30	1e30	1e30	1e30	1e30
362	336	54.05267334	1e30	1e30	7.57940865	1e30	1e30	1e30	1e30	1e30
362	336	54.2194252	1e30	1e30	7.8273	1e30	1e30	1e30	1e30	1e30
362	336	54.38617325	1e30	1e30	7.74433374	1e30	1e30	1e30	1e30	1e30
362	336	54.55293655	1e30	1e30	7.55890131	1e30	1e30	1e30	1e30	1e30
362	336	54.71968079	1e30	1e30	7.49109983	1e30	1e30	1e30	1e30	1e30
362	336	54.88642502	1e30	1e30	7.63774109	1e30	1e30	1e30	1e30	1e30
362	336	55.05318832	1e30	1e30	8.25150394	1e30	1e30	1e30	1e30	1e30
362	336	55.21993637	1e30	1e30	9.19724846	1e30	1e30	1e30	1e30	1e30
362	336	55.38668823	1e30	1e30	9.8538475	1e30	1e30	1e30	1e30	1e30
362	336	55.55344391	1e30	1e30	10.22333622	1e30	1e30	1e30	1e30	1e30
362	336	55.72019958	1e30	1e30	10.5846777	1e30	1e30	1e30	1e30	1e30
362	336	55.88694763	1e30	1e30	10.73789978	1e30	1e30	1e30	1e30	1e30
362	336	56.05370712	1e30	1e30	10.73789978	1e30	1e30	1e30	1e30	1e30
362	336	56.22045135	1e30	1e30	10.73768234	1e30	1e30	1e30	1e30	1e30
362	336	56.38720703	1e30	1e30	10.73722076	1e30	1e30	1e30	1e30	1e30
362	336	56.55396271	1e30	1e30	10.91015053	1e30	1e30	1e30	1e30	1e30
362	336	56.72071457	1e30	1e30	11.26655197	1e30	1e30	1e30	1e30	1e30
362	336	56.88746262	1e30	1e30	11.43165207	1e30	1e30	1e30	1e30	1e30
362	336	57.05421829	1e30	1e30	11.40298462	1e30	1e30	1e30	1e30	1e30
362	336	57.22097397	1e30	1e30	11.35187054	1e30	1e30	1e30	1e30	1e30
362	336	57.3877182	1e30	1e30	11.09464264	1e30	1e30	1e30	1e30	1e30
362	336	57.55447388	1e30	1e30	10.49385071	1e30	1e30	1e30	1e30	1e30
362	336	57.72122574	1e30	1e30	9.94384193	1e30	1e30	1e30	1e30	1e30
362	336	57.88798141	1e30	1e30	9.74346733	1e30	1e30	1e30	1e30	1e30
362	336	58.05472565	1e30	1e30	9.74806213	1e30	1e30	1e30	1e30	1e30
362	336	58.22148895	1e30	1e30	9.82020664	1e30	1e30	1e30	1e30	1e30
362	336	58.388237	1e30	1e30	10.01092052	1e30	1e30	1e30	1e30	1e30
362	336	58.55498886	1e30	1e30	10.50552845	1e30	1e30	1e30	1e30	1e30
362	336	58.72174454	1e30	1e30	10.66658592	1e30	1e30	1e30	1e30	1e30
362	336	58.88850021	1e30	1e30	10.67691517	1e30	1e30	1e30	1e30	1e30
362	336	59.05524826	1e30	1e30	10.69624996	1e30	1e30	1e30	1e30	1e30
362	336	59.222	1e30	1e30	10.85562325	1e30	1e30	1e30	1e30	1e30
362	336	59.38875198	1e30	1e30	11.34663963	1e30	1e30	1e30	1e30	1e30
362	336	59.5555	1e30	1e30	11.33504772	1e30	1e30	1e30	1e30	1e30
362	336	59.72226334	1e30	1e30	11.12365723	1e30	1e30	1e30	1e30	1e30
362	336	59.88901138	1e30	1e30	11.13191795	1e30	1e30	1e30	1e30	1e30
362	336	60.05576324	1e30	1e30	11.34603405	1e30	1e30	1e30	1e30	1e30
362	336	60.22251892	1e30	1e30	11.33835125	1e30	1e30	1e30	1e30	1e30
362	336	60.3892746	1e30	1e30	11.20859051	1e30	1e30	1e30	1e30	1e30
362	336	60.55601501	1e30	1e30	12.17146301	1e30	1e30	1e30	1e30	1e30
362	336	60.72277832	1e30	1e30	12.20151615	1e30	1e30	1e30	1e30	1e30
362	336	60.88952637	1e30	1e30	12.00500488	1e30	1e30	1e30	1e30	1e30
362	336	61.05627441	1e30	1e30	11.52658176	1e30	1e30	1e30	1e30	1e30
362	336	61.22302628	1e30	1e30	11.88329983	1e30	1e30	1e30	1e30	1e30
362	336	61.38978195	1e30	1e30	11.88329983	1e30	1e30	1e30	1e30	1e30
362	336	61.55653763	1e30	1e30	11.88329983	1e30	1e30	1e30	1e30	1e30
362	336	61.72328568	1e30	1e30	11.89056587	1e30	1e30	1e30	1e30	1e30
362	336	61.89004517	1e30	1e30	11.99834633	1e30	1e30	1e30	1e30	1e30
362	336	62.0567894	1e30	1e30	12.12326527	1e30	1e30	1e30	1e30	1e30
362	336	62.22354507	1e30	1e30	12.20463371	1e30	1e30	1e30	1e30	1e30
362	336	62.39030075	1e30	1e30	12.86886215	1e30	1e30	1e30	1e30	1e30
362	336	62.55705643	1e30	1e30	13.56677532	1e30	1e30	1e30	1e30	1e30
362	336	62.72380066	1e30	1e30	13.95412922	1e30	1e30	1e30	1e30	1e30
362	336	62.89055252	1e30	1e30	14.68011379	1e30	1e30	1e30	1e30	1e30
362	336	63.05731201	1e30	1e30	14.777	1e30	1e30	1e30	1e30	1e30
362	336	63.22405624	1e30	1e30	14.67679977	1e30	1e30	1e30	1e30	1e30
362	336	63.39081955	1e30	1e30	14.00563908	1e30	1e30	1e30	1e30	1e30
362	336	63.55756378	1e30	1e30	12.91721344	1e30	1e30	1e30	1e30	1e30
362	336	63.72431564	1e30	1e30	12.66509819	1e30	1e30	1e30	1e30	1e30
362	336	63.89107513	1e30	1e30	12.57714272	1e30	1e30	1e30	1e30	1e30
362	336	64.05783081	1e30	1e30	12.58489895	1e30	1e30	1e30	1e30	1e30
362	336	64.22457123	1e30	1e30	12.87923336	1e30	1e30	1e30	1e30	1e30
362	336	64.3913269	1e30	1e30	13.45599842	1e30	1e30	1e30	1e30	1e30
362	336	64.55808258	1e30	1e30	13.62839985	1e30	1e30	1e30	1e30	1e30
362	336	64.72483063	1e30	1e30	13.55562401	1e30	1e30	1e30	1e30	1e30
362	336	64.8915863	1e30	1e30	13.06485367	1e30	1e30	1e30	1e30	1e30
362	336	65.05833435	1e30	1e30	12.2421627	1e30	1e30	1e30	1e30	1e30
362	336	65.22509766	1e30	1e30	11.53449249	1e30	1e30	1e30	1e30	1e30
362	336	65.39183807	1e30	1e30	10.73190498	1e30	1e30	1e30	1e30	1e30
362	336	65.55859375	1e30	1e30	10.2179985	1e30	1e30	1e30	1e30	1e30
362	336	65.72534943	1e30	1e30	9.87367725	1e30	1e30	1e30	1e30	1e30
362	336	65.89209747	1e30	1e30	9.61249924	1e30	1e30	1e30	1e30	1e30
362	336	66.05886078	1e30	1e30	9.48391247	1e30	1e30	1e30	1e30	1e30
362	336	66.22560883	1e30	1e30	9.38570023	1e30	1e30	1e30	1e30	1e30
362	336	66.39235687	1e30	1e30	9.39483643	1e30	1e30	1e30	1e30	1e30
362	336	66.55912018	1e30	1e30	9.56411362	1e30	1e30	1e30	1e30	1e30
362	336	66.72586823	1e30	1e30	10.13217354	1e30	1e30	1e30	1e30	1e30
362	336	66.89260864	1e30	1e30	11.0042057	1e30	1e30	1e30	1e30	1e30
362	336	67.05937195	1e30	1e30	11.55830193	1e30	1e30	1e30	1e30	1e30
362	336	67.22612	1e30	1e30	11.80375862	1e30	1e30	1e30	1e30	1e30
362	336	67.39286804	1e30	1e30	11.89679909	1e30	1e30	1e30	1e30	1e30
362	336	67.55962372	1e30	1e30	11.92267227	1e30	1e30	1e30	1e30	1e30
362	336	67.72637939	1e30	1e30	11.92056179	1e30	1e30	1e30	1e30	1e30
362	336	67.89313507	1e30	1e30	11.94158173	1e30	1e30	1e30	1e30	1e30
362	336	68.05988312	1e30	1e30	11.95491886	1e30	1e30	1e30	1e30	1e30
362	336	68.22663879	1e30	1e30	11.8038435	1e30	1e30	1e30	1e30	1e30
362	336	68.39339447	1e30	1e30	11.73750019	1e30	1e30	1e30	1e30	1e30
362	336	68.56013489	1e30	1e30	11.7112093	1e30	1e30	1e30	1e30	1e30
362	336	68.72689056	1e30	1e30	11.41188431	1e30	1e30	1e30	1e30	1e30
362	336	68.89364624	1e30	1e30	10.73444557	1e30	1e30	1e30	1e30	1e30
362	336	69.06039429	1e30	1e30	10.39449406	1e30	1e30	1e30	1e30	1e30
362	336	69.22715759	1e30	1e30	9.98201084	1e30	1e30	1e30	1e30	1e30
362	336	69.39390564	1e30	1e30	10.00376511	1e30	1e30	1e30	1e30	1e30
362	336	69.56065369	1e30	1e30	10.54161072	1e30	1e30	1e30	1e30	1e30
362	336	69.72741699	1e30	1e30	11.08340359	1e30	1e30	1e30	1e30	1e30
362	336	69.89416504	1e30	1e30	11.24332428	1e30	1e30	1e30	1e30	1e30
362	336	70.06090546	1e30	1e30	11.3084383	1e30	1e30	1e30	1e30	1e30
362	336	70.22767639	1e30	1e30	11.54476738	1e30	1e30	1e30	1e30	1e30
362	336	70.39441681	1e30	1e30	11.67704582	1e30	1e30	1e30	1e30	1e30
362	336	70.56117249	1e30	1e30	11.6882	1e30	1e30	1e30	1e30	1e30
362	336	70.72792053	1e30	1e30	11.6882	1e30	1e30	1e30	1e30	1e30
362	336	70.89467621	1e30	1e30	11.71262074	1e30	1e30	1e30	1e30	1e30
362	336	71.06143188	1e30	1e30	11.98540878	1e30	1e30	1e30	1e30	1e30
362	336	71.22817993	1e30	1e30	12.09400463	1e30	1e30	1e30	1e30	1e30
362	336	71.39493561	1e30	1e30	11.69072247	1e30	1e30	1e30	1e30	1e30
362	336	71.56168365	1e30	1e30	11.6899147	1e30	1e30	1e30	1e30	1e30
362	336	71.72843933	1e30	1e30	11.65715885	1e30	1e30	1e30	1e30	1e30
362	336	71.89518738	1e30	1e30	10.79409981	1e30	1e30	1e30	1e30	1e30
362	336	72.06195068	1e30	1e30	10.79409981	1e30	1e30	1e30	1e30	1e30
362	336	72.2286911	1e30	1e30	10.90195084	1e30	1e30	1e30	1e30	1e30
