Inline	Crossline	Time(ms)	Density(kg/m3)	Sonic(us/m)	Gamma_Ray(API)	Porosity(fraction)	P_Impedance(Kg/m2s)	P_Impedance_rel(Kg/m2s)	Vp(Meter/second)
442	1007	1025.89367676	2208.5300293	434.23605347	70.15	0.2759001	5086020	-62985.8671875	2302.89941406
442	1007	1026.02368164	2208.31005859	434.36303711	70.14996338	0.2761	5084000	-64864.96484375	2302.21972656
442	1007	1026.15478516	2208.04003906	434.49099731	70.06109619	0.2762	5081910	-66743.203125	2301.54003906
442	1007	1026.28466797	2207.84008789	434.61798096	69.68156433	0.2763	5079970	-68490.0234375	2300.87036133
442	1007	1026.41467285	2208.1	434.48901367	69.09149933	0.2762	5082060	-68806.1015625	2301.55004883
442	1007	1026.5447998	2210.12182617	433.349	68.64997101	0.27489892	5100110	-69122.328125	2307.61523438
442	1007	1026.67382813	2214.36206055	430.93490601	68.58023834	0.27229884	5138580	-69438.53125	2320.53588867
442	1007	1026.80273438	2219.09008789	428.23901367	68.41480255	0.2694	5181900	-69754.6015625	2335.13989258
442	1007	1026.9317627	2217.5378418	429.13528442	68.58985138	0.27030137	5167530	-70070.828125	2330.26318359
442	1007	1027.06079102	2212.11010742	432.22	68.23960114	0.2737	5118050	-70386.8984375	2313.63989258
442	1007	1027.19177246	2208.07910156	434.50167847	67.69937134	0.27620074	5081890	-70702.7890625	2301.48657227
442	1007	1027.32275391	2205.25952148	436.10629272	67.1286087	0.278	5056700	-70195.1171875	2293.01831055
442	1007	1027.45361328	2203.9699707	436.82699585	64.69550323	0.2788	5045400	-69001	2289.24
442	1007	1027.58483887	2204.73095703	436.38751221	60.26014709	0.27829939	5052230	-67806.4140625	2291.54296875
442	1007	1027.71472168	2207.1	435.069	58.15	0.2768	5072990	-66612.3984375	2298.49
442	1007	1027.84472656	2207.66210938	434.75076294	58.1500473	0.27649859	5078010	-65417.81640625	2300.17651367
442	1007	1027.97473145	2213.06811523	431.6590271	58.25918579	0.27310112	5126930	-64223.2109375	2316.64453125
442	1007	1028.10473633	2208.62988281	434.19100952	59.70059967	0.2759	5086790	-63029.1015625	2303.12988281
442	1007	1028.23571777	2203.90795898	436.86303711	60.59877014	0.27880123	5044870	-61788.6796875	2289.04443359
442	1007	1028.38208008	2199.17993164	439.53100586	61.75719833	0.2818	5003490	-59282	2275.14990234
442	1007	1028.50085449	2194.45800781	442.20306396	62.05	0.2847012	4962580	-56774.28125	2261.39428711
442	1007	1028.63378906	2189.7980957	444.89413452	62.05	0.28760123	4922080	-54266.58203125	2247.72436523
442	1007	1028.76879883	2185.04003906	447.58599854	62.05	0.2906	4881830	-51759.8984375	2234.20996094
442	1007	1028.90368652	2180.31811523	450.25604248	62.63607407	0.29350123	4842400	-49252.1796875	2220.95458984
442	1007	1029.03991699	2175.59008789	452.92599487	63.80210114	0.2965	4803420	-46745.5	2207.87011719
442	1007	1029.17480469	2170.95800781	455.59805298	63.85027313	0.29940122	4765110	-44237.640625	2194.91455078
442	1007	1029.31384277	2166.23681641	458.25970459	64.52184296	0.3024019	4727140	-41146.03125	2182.17163086
442	1007	1029.4519043	2158.68994141	462.55499268	65.36630249	0.3071	4666940	-37787.69921875	2161.90991211
442	1007	1029.58581543	2187.85766602	445.9836731	66.16622925	0.28889525	4906700	-34427.93359375	2242.25219727
442	1007	1029.7166748	2206.5300293	435.349	66.25	0.2772	5068780	-31069.5	2297.01
442	1007	1029.84790039	2204.96948242	436.24227905	66.25	0.27810031	5054490	-27709.83203125	2292.29882813
442	1007	1029.97875977	2203.97998047	436.82302856	66.25	0.2788	5045470	-24350.03320313	2289.26
442	1007	1030.10961914	2203.9	436.86801147	66.25	0.2788	5044770	-20991.69921875	2289.02001953
442	1007	1030.24169922	2203.89819336	436.86911011	66.73973846	0.27880117	5044770	-17553.63085938	2289.0144043
442	1007	1030.3737793	2199.26	439.50698853	66.85	0.2817	5003990	-13944.5	2275.2800293
442	1007	1030.50476074	2204.29077148	436.63955688	66.85009766	0.27859947	5048430	-10333.93066406	2290.22265625
442	1007	1030.63464355	2206.38012695	435.43887329	67.0811615	0.27729985	5067040	-6723.37060547	2296.53076172
442	1007	1030.76574707	2206.94995117	435.14300537	68.95610046	0.2769	5071780	-3114.26	2298.09008789
442	1007	1030.89575195	2207.47021484	434.84881592	69.5500946	0.27659979	5076410	496.31686401	2299.65112305
442	1007	1031.02563477	2208.32006836	434.3380127	69.76609802	0.2761	5084340	4105.41992188	2302.35009766
442	1007	1031.15673828	2209.02001953	433.9588623	70.06134033	0.27559987	5090400	7715.92578125	2304.37084961
442	1007	1031.28674316	2209.5402832	433.66390991	70.15024567	0.27529988	5095060	11146.875	2305.93066406
442	1007	1031.41662598	2210.04003906	433.36898804	70.75509644	0.275	5099670	14524.59960938	2307.5
442	1007	1031.546875	2210.2	433.27099609	71.24694061	0.2749	5101200	17903.7734375	2308.02001953
442	1007	1031.67626953	2210.2	433.27099609	71.35	0.2749	5101200	21281.5	2308.02001953
442	1007	1031.80578613	2211.20043945	432.70880127	71.34977722	0.27429977	5110130	24660.67773438	2311.02124023
442	1007	1031.93566895	2212.1003418	432.18887329	70.80223846	0.27369985	5118370	28039.87304688	2313.80053711
442	1007	1032.06567383	2212.65991211	431.89401245	69.917	0.2733	5123140	31417.59960938	2315.37988281
442	1007	1032.19482422	2212.90039063	431.77172852	68.68563843	0.27319974	5125160	34616.671875	2316.04150391
442	1007	1032.32385254	2214.08007813	431.1	68.05	0.2725	5135880	37239.1015625	2319.64990234
442	1007	1032.45373535	2215	430.57339478	68.05	0.27190045	5144310	39862.66796875	2322.47802734
442	1007	1032.58276367	2213.30957031	431.52328491	68.05	0.273	5129090	42486.26953125	2317.36865234
442	1007	1032.71264648	2212.06005859	432.21798706	68.05	0.2737	5117920	45108.80078125	2313.64990234
442	1007	1032.8416748	2213.34008789	431.47698975	65.22090149	0.2729	5129710	47732.30078125	2317.62011719
442	1007	1032.9708252	2214.69018555	430.72885132	60.76304245	0.27209985	5141720	50355.8359375	2321.65063477
442	1007	1033.10095215	2215	430.57296753	57.3758316	0.2719	5144310	52978.8125	2322.49
442	1007	1033.19348145	2215	430.57299805	55.45	0.2719	5144310	54837.6015625	2322.49
442	1007	1033.28613281	2215.2199707	430.44299316	55.45	0.2718	5146360	56307.19921875	2323.18994141
442	1007	1033.48779297	2216.16992188	429.89801025	56.07490158	0.2712	5155100	57776.8984375	2326.12988281
442	1007	1033.61694336	2217.50048828	429.13369751	57.05064011	0.27029967	5167390	59246.59375	2330.27148438
442	1007	1033.74487305	2218.10058594	428.77380371	57.34038544	0.26989985	5173120	60716.19140625	2332.23120117
442	1007	1033.8737793	2218.5	428.55300903	57.69609833	0.2697	5176730	62184.69921875	2333.42993164
442	1007	1034.00183105	2219.2	428.17401123	58.05250168	0.2693	5182930	63654.3984375	2335.5
442	1007	1034.13085938	2219.54003906	427.97299194	58.64419937	0.2691	5186160	65112.8984375	2336.6
442	1007	1034.2578125	2223.76611328	425.55358887	59.63936615	0.26639628	5225860	65218.98828125	2349.87915039
442	1007	1034.3848877	2231.14941406	421.37124634	60.70735168	0.26180023	5294970	65324.984375	2373.19848633
442	1007	1034.51086426	2230.65991211	421.66598511	61.75	0.2621	5290100	65431	2371.55004883
442	1007	1034.63671875	2230	422.04199219	61.75	0.2625	5283840	65537	2369.42993164
442	1007	1034.76477051	2228.5300293	422.86300659	61.44240189	0.2634	5270120	65643.1015625	2364.83007813
442	1007	1034.89196777	2226.3293457	424.12243652	60.47751617	0.26480052	5249280	65749.09375	2357.80786133
442	1007	1035.01879883	2225.38964844	424.64520264	60.25	0.26540023	5240590	65854.8203125	2354.90844727
442	1007	1035.14672852	2224.9	424.94	60.25	0.2657	5235800	65515.69921875	2353.27001953
442	1007	1035.27380371	2223.47998047	425.75299072	60.25	0.2666	5222530	64207.30078125	2348.7800293
442	1007	1035.40283203	2219.2	428.17401123	60.25	0.2693	5182930	62899	2335.5
442	1007	1035.53088379	2219.11938477	428.22335815	60.10494995	0.26930043	5182160	61590.53515625	2335.22802734
442	1007	1035.65991211	2218.30810547	428.69207764	59.17536545	0.26980117	5174620	60282.23828125	2332.67431641
442	1007	1035.78881836	2216	429.97299194	58.15	0.2712	5153810	58974.8984375	2325.72998047
442	1007	1035.91772461	2215.88989258	430.04	58.15	0.2713	5152740	57666.5	2325.36010742
442	1007	1036.04675293	2214.68994141	430.7460022	58.40919876	0.2721	5141540	56358.1015625	2321.55004883
442	1007	1036.17675781	2211.75952148	432.39627075	60.923172	0.27390024	5115130	54142.68359375	2312.68847656
442	1007	1036.30688477	2211.22924805	432.71044922	61.75	0.27420056	5110190	51539.484375	2311.00756836
442	1007	1036.43664551	2210.2	433.27099609	61.75	0.2749	5101200	48938.3984375	2308.02001953
442	1007	1036.56677246	2210.25	433.24099731	61.53519821	0.2749	5101660	46335.30078125	2308.17993164
442	1007	1036.69567871	2211.82006836	432.362	55.11579895	0.2739	5115670	43732.1015625	2312.87988281
442	1007	1036.82580566	2212.9	431.77197266	53.04219818	0.2732	5125160	41128.8828125	2316.04003906
442	1007	1036.95471191	2212.90161133	431.77099609	48.24855804	0.27319893	5125160	38525.6484375	2316.04541016
442	1007	1037.08361816	2214.9699707	430.59100342	46.47790146	0.2719	5144010	35763.30078125	2322.38989258
442	1007	1037.21289063	2215	430.57299805	45.57860184	0.2719	5144310	32206.80078125	2322.49
442	1007	1037.34277344	2211.47998047	432.57	42.40840149	0.2741	5112420	28650.19921875	2311.76
442	1007	1037.47290039	2208.29980469	434.3560791	41.68806458	0.2761001	5084100	25093.60546875	2302.25952148
442	1007	1037.60400391	2208.1	434.47003174	41.65	0.2762	5082290	21537.0078125	2301.65991211
442	1007	1037.73425293	2208.1	434.47	41.65	0.2762	5082290	17983.30078125	2301.64990234
442	1007	1037.86474609	2206.24	435.53399658	42.44889832	0.2774	5065590	14426.70019531	2296.0300293
442	1007	1037.99584961	2207.83007813	434.62298584	43.68429947	0.2764	5079880	10870.09960938	2300.84008789
442	1007	1038.12585449	2209.05102539	433.95077515	44.93631363	0.27559316	5090470	7046.26269531	2304.41357422
442	1007	1038.25390625	2222.48242188	426.30963135	46.18401337	0.26719853	5213690	3068.01293945	2345.7175293
442	1007	1038.38208008	2225.40991211	424.63	47.43059921	0.2654	5240830	-906.99597168	2354.99
442	1007	1038.50769043	2225.97998047	424.33499146	48.67649841	0.2651	5245820	-4885.25	2356.62988281
442	1007	1038.63476563	2230.2199707	421.90200806	49.57780075	0.2624	5286170	-8863.49023438	2370.2199707
442	1007	1038.76074219	2232.15185547	420.81277466	49.98295593	0.26119861	5304370	-12841.73730469	2376.35693359
442	1007	1038.88684082	2234.83105469	419.31149292	50.05	0.2594994	5329790	-16820.0390625	2384.86303711
442	1007	1039.01269531	2235.9699707	418.65899658	50.05	0.2588	5340800	-20795	2388.58007813
442	1007	1039.13769531	2237.62988281	417.70901489	49.68349838	0.2578	5356920	-24674.80078125	2394.01
442	1007	1039.26281738	2241.18994141	415.67498779	49.09550095	0.2555	5391730	-28548.40039063	2405.72998047
442	1007	1039.38684082	2243.17456055	414.56433105	48.45053482	0.25429708	5410870	-32422.05078125	2412.17529297
442	1007	1039.5098877	2248.87255859	411.324646	47.63642502	0.25069854	5467560	-36295.65625	2431.17797852
442	1007	1039.6328125	2251.72998047	409.68899536	45.95460129	0.2489	5496200	-40166.1015625	2440.87988281
442	1007	1039.75585938	2253.26	408.81201172	45.25	0.248	5511740	-44039.80078125	2446.11010742
442	1007	1039.87890625	2252.99	408.95800781	45.25	0.2481	5509100	-47913.3984375	2445.24
442	1007	1040	2252.08959961	409.47424316	45.4352417	0.24870023	5499970	-51757.46875	2442.15844727
442	1007	1040.12341309	2251.59936523	409.76940918	45.73034286	0.249	5494810	-55158.97265625	2440.39746094
442	1007	1040.2467041	2250.76	410.23901367	46.02539825	0.2495	5486460	-58557.80078125	2437.6
442	1007	1040.37072754	2248.2	411.68	46.49079895	0.2511	5461080	-61959.30078125	2429.07006836
442	1007	1040.49462891	2245.43994141	413.24899292	46.75	0.2528	5433640	-65360.80078125	2419.85009766
442	1007	1040.61877441	2244.22973633	413.94625854	46.75012589	0.25360033	5421560	-68762.3671875	2415.76855469
442	1007	1040.74279785	2243.73950195	414.24136353	46.90631485	0.254	5416500	-72163.8671875	2414.0480957
442	1007	1040.86779785	2242.94995117	414.68701172	47.05	0.2544	5408770	-75562.703125	2411.45996094
442	1007	1040.99169922	2241.37011719	415.57	48.07519913	0.2554	5393510	-78772.703125	2406.33007813
442	1007	1041.11767578	2236.05004883	418.58898926	50	0.2587	5342150	-81373.703125	2388.97998047
442	1007	1041.24389648	2231.28149414	421.29052734	50.95	0.26171157	5296480	-83974.71875	2373.66235352
442	1007	1041.375	2208.51635742	434.22549438	50.94948196	0.27591482	5093990	-86575.71875	2302.88110352
442	1007	1041.50964355	2179.38989258	450.78500366	50.31359863	0.2941	4834660	-89174.6015625	2218.35009766
442	1007	1041.64477539	2178.24	451.44699097	47.3667984	0.2948	4825030	-91775.6015625	2215.1
442	1007	1041.78076172	2176.37011719	452.50900269	43.99700165	0.296	4809570	-94376.6015625	2209.9
442	1007	1041.91699219	2175.21289063	453.16741943	43.45	0.2967982	4800010	-96976.84375	2206.68774414
442	1007	1042.05187988	2178.68554688	451.19091797	43.45054626	0.29459658	4828980	-98629.3203125	2216.37548828
442	1007	1042.18676758	2185.4	447.35998535	44.12049866	0.2904	4885100	-99998.3984375	2235.34008789
442	1007	1042.32067871	2185.24	447.45800781	46.2276001	0.2905	4883670	-101369	2234.85009766
442	1007	1042.45471191	2183.59008789	448.40899658	48.72320175	0.2915	4869670	-102739	2230.11010742
442	1007	1042.58984375	2180.52319336	450.14508057	51.14370728	0.29339796	4844030	-104109.1171875	2221.50927734
442	1007	1042.72497559	2184.56958008	447.82769775	52.75	0.29089412	4878620	-105479.1171875	2233.02685547
442	1007	1042.85668945	2196.12988281	441.28500366	52.75	0.2837	4976670	-106849	2266.11010742
442	1007	1042.98876953	2197.29003906	440.61801147	52.37770081	0.2829	4986860	-107470	2269.54003906
442	1007	1043.12060547	2199.75	439.23300171	51.25	0.2815	5008150	-107389	2276.7
442	1007	1043.25280762	2200.3112793	438.89431763	51.25009918	0.281	5013300	-107308.9375	2278.45336914
442	1007	1043.38378906	2201.80053711	438.06661987	51.37121582	0.2800996	5026170	-107228.9375	2282.76171875
442	1007	1043.51489258	2202.57006836	437.62600708	52.12609863	0.2796	5033040	-107148	2285.06005859
442	1007	1043.64587402	2205.29003906	436.07299805	53.7542	0.2779	5057190	-107068	2293.18994141
442	1007	1043.77770996	2201.7199707	438.112	55.75	0.2802	5025480	-106987	2282.52001953
442	1007	1043.90893555	2201.07861328	438.48565674	55.75	0.28060082	5019740	-106684.8046875	2280.57641602
442	1007	1044.04089355	2199.5690918	439.33850098	55.75	0.28160051	5006550	-105212.8046875	2276.1472168
442	1007	1044.17272949	2198.42993164	439.96	55.75	0.2822	4996900	-103741	2272.92993164
442	1007	1044.30480957	2196.82006836	440.8710022	55.93450165	0.2832	4982910	-102268	2268.24
442	1007	1044.43762207	2194.83007813	442.00799561	57.85	0.2845	4965590	-100796	2262.4
442	1007	1044.57080078	2193.41357422	442.83670044	57.85	0.28540406	4953200	-99323.1953125	2258.17138672
442	1007	1044.70483398	2185.3996582	447.36004639	57.8499794	0.2904	4885100	-97850.59375	2235.33984375
442	1007	1044.83862305	2185.31005859	447.40899658	57.82870102	0.2905	4884370	-96379.203125	2235.09008789
442	1007	1044.97375488	2181.70996094	449.45300293	56.95	0.2927	4854140	-93990.203125	2224.92993164
442	1007	1045.10876465	2182.8	448.85900879	56.95	0.292	4863000	-91390.203125	2227.87011719
442	1007	1045.24291992	2184.41821289	447.94979858	56.95048141	0.29098222	4876240	-88790.28125	2232.39453125
442	1007	1045.37194824	2219.36132813	428.0553894	57.53580856	0.26909935	5185080	-86190.3828125	2336.15307617
442	1007	1045.49975586	2220.7800293	427.2869873	57.55	0.2683	5197390	-83592.5	2340.35009766
442	1007	1045.6237793	2241.65991211	415.39199829	57.55	0.2552	5396840	-80992.5	2407.36010742
442	1007	1045.74865723	2242.9	414.68499756	56.43590164	0.2544	5408690	-78392.6015625	2411.4699707
442	1007	1045.8737793	2240.52954102	416.05230713	55.3934288	0.256	5385220	-75561.1015625	2403.5480957
442	1007	1045.9979248	2239.84936523	416.45333862	55.30139923	0.25640032	5378410	-72246.1015625	2401.22802734
442	1007	1046.1237793	2239.1	416.88	55.30139923	0.2568	5371080	-68933.8984375	2398.77001953
442	1007	1046.2487793	2238.13989258	417.43	56.33190155	0.2574	5361710	-65618.8984375	2395.61010742
442	1007	1046.37390137	2236.81005859	418.16400146	56.62630081	0.2583	5349130	-62304	2391.40991211
442	1007	1046.49987793	2233.93945313	419.77935791	56.65	0.26	5321710	-58989.00390625	2382.20776367
442	1007	1046.62597656	2233.14916992	420.24349976	56.65	0.26050058	5313960	-55674	2379.56738281
442	1007	1046.75268555	2232.13989258	420.84	56.65	0.2612	5304010	-52361.80078125	2376.2
442	1007	1046.87866211	2231.42993164	421.24200439	56.65	0.2616	5297260	-48806.5	2373.92993164
442	1007	1047.00463867	2230.5300293	421.74798584	56.65	0.2622	5288780	-45104.3984375	2371.08007813
442	1007	1047.13183594	2228.71923828	422.78237915	57.10184097	0.26330039	5271570	-41402.38671875	2365.28808594
442	1007	1047.30578613	2227.90722656	423.23052979	57.40150833	0.2638016	5264060	-37700.28515625	2362.77172852
442	1007	1047.47949219	2224.62988281	425.07998657	58.38819885	0.2658	5233480	-34001.30078125	2352.5
442	1007	1047.65344238	2223.4	425.77700806	58.91439819	0.2666	5221990	-30299.19921875	2348.64990234
442	1007	1047.82727051	2223.4	425.77700806	59.2358017	0.2666	5221990	-26597.09960938	2348.64990234
442	1007	1048.0012207	2222.72973633	426.17922974	59.35	0.26710024	5215480	-22895.13476563	2346.4284668
442	1007	1048.17492676	2222.14013672	426.51379395	59.34952927	0.26739973	5210000	-19250.9375	2344.59130859
442	1007	1048.28442383	2222.58007813	426.25900269	58.77389908	0.2671	5214140	-15612.09960938	2345.99
442	1007	1048.3939209	2227.52001953	423.457	58.26279831	0.264	5260480	-11970.29980469	2361.51
442	1007	1048.50354004	2230.6	421.69699097	58.15	0.2621	5289590	-8328.55957031	2371.37011719
442	1007	1048.61315918	2230.80029297	421.57983398	58.15	0.262	5291530	-4686.76708984	2372.03100586
442	1007	1048.72277832	2231.09033203	421.40692139	58.15	0.2618	5294380	-1044.97668457	2373
442	1007	1048.83215332	2231.3	421.28	58.15	0.2617	5296480	2593.85009766	2373.7199707
442	1007	1048.94177246	2231.3	421.28	57.98669815	0.2617	5296480	6060.64013672	2373.7199707
442	1007	1049.05126953	2230.77001953	421.5960083	57.6916008	0.262	5291250	9197.54980469	2371.93994141
442	1007	1049.16101074	2229.98974609	422.03320313	56.77965927	0.26250023	5283930	12334.453125	2369.47875977
442	1007	1049.27050781	2229.44897461	422.32858276	55.00461578	0.26280066	5278960	15471.35253906	2367.81665039
442	1007	1049.38	2228.18994141	423.05499268	51.21139908	0.2636	5266920	18605.69921875	2363.76
