Inline	Crossline	Time(ms)	Density(Kg/m3)	Sonic(Microseconds/meter)	Gamma_Ray(API)	Porosity(Fraction)	P_Impedance(Meter/second x Kg/m3)	P_Impedance_rel(Meter/second x Kg/m3)	Vp(Meter/second)
722	848	1455.19348145	2087.97998047	502.70199585	42.49710083	0.3513	4153720	121045	1989.25
722	848	1455.34570313	2082.19970703	505.99710083	44.49978256	0.3549	4115060	120028.171875	1976.29968262
722	848	1455.49768066	2081.92456055	506.14538574	42.88082886	0.35499713	4113260	119011.1796875	1975.73010254
722	848	1455.6484375	2087.58007813	502.93399048	39.72140121	0.3515	4150930	117995	1988.32995605
722	848	1455.79650879	2099.61010742	496.11801147	37.92559814	0.344	4232480	116978	2015.67004395
722	848	1455.94458008	2108.84008789	490.88299561	38.98109818	0.3383	4296090	115919	2037.15002441
722	848	1456.09057617	2113.07666016	488.44793701	43.43883896	0.3356021	4326140	114428.78125	2047.30187988
722	848	1456.2376709	2108.8815918	490.83370972	46.30656052	0.33820522	4296780	112938.7890625	2037.33081055
722	848	1456.38659668	2098.75	496.60101318	45.39979935	0.3446	4226460	111450	2013.68994141
722	848	1456.53747559	2087.62011719	502.90200806	45.2981987	0.3515	4151420	109961	1988.44995117
722	848	1456.6895752	2080.57006836	506.92001343	44.46459961	0.3559	4104350	108471	1972.7
722	848	1456.84155273	2084.27368164	504.83197021	44.1414566	0.35359779	4128820	106960.6015625	1980.85803223
722	848	1456.99279785	2088.65722656	502.34249878	46.4238472	0.3509016	4157850	105239.6015625	1990.66418457
722	848	1457.14355469	2085.40991211	504.18301392	45.50429916	0.3529	4136260	103520	1983.41003418
722	848	1457.29541016	2079.65991211	507.45001221	43.25870132	0.3564	4098330	101799	1970.64001465
722	848	1457.44848633	2078.34008789	508.194	43.88349915	0.3573	4089710	100078	1967.75
722	848	1457.60070801	2077.15966797	508.85202026	44.33794403	0.358	4082180	98357.0078125	1965.2097168
722	848	1457.75354004	2077.09448242	508.87942505	44.75667572	0.35809717	4081950	96644.1328125	1965.10986328
722	848	1457.90539551	2082.62011719	505.74700928	45.09519958	0.3546	4117930	94970.296875	1977.27001953
722	848	1458.05737305	2077.59008789	508.60598755	45.31280136	0.3578	4084950	93295	1966.16003418
722	848	1458.21044922	2077.7199707	508.556	46.54040146	0.3577	4085760	91619.796875	1966.34997559
722	848	1458.36169434	2083.77709961	505.08676147	44.70640182	0.35390192	4125630	89944.53125	1979.85314941
722	848	1458.51367188	2079.96655273	507.24282837	43.48273849	0.35630196	4100580	88269.40625	1971.43286133
722	848	1458.66650391	2076.07006836	509.48001099	45.74	0.3587	4074890	86673.5	1962.79003906
722	848	1458.82055664	2070.49	512.6619873	47.07979965	0.3622	4038930	85264.703125	1950.58996582
722	848	1458.97558594	2061.70996094	517.62799072	49.29219818	0.3677	3983010	83855.8984375	1931.89001465
722	848	1459.13061523	2064.43432617	516.08654785	49.45682144	0.36599731	4000250	82447.0546875	1937.65905762
722	848	1459.28466797	2069.64794922	513.14117432	49.97226715	0.36270127	4033360	81038.3515625	1948.77587891
722	848	1459.43859863	2067.14990234	514.54901123	48.08869934	0.3643	4017480	79630.6015625	1943.44995117
722	848	1459.5925293	2073.07006836	511.16699219	48.50690079	0.3606	4055580	78380.6015625	1956.31005859
722	848	1459.74536133	2074.45996094	510.401	47.36809921	0.3598	4064380	77358.203125	1959.24
722	848	1459.89855957	2074.24707031	510.51968384	48.64519119	0.35990176	4063040	76335.765625	1958.78381348
722	848	1460.0526123	2070.6237793	512.55548096	45.8125267	0.36210382	4039940	75313.3671875	1950.9967041
722	848	1460.20751953	2063.16992188	516.83001709	45.35350037	0.3668	3991970	74291.796875	1934.87
722	848	1460.3614502	2066.37988281	514.99700928	45.11560059	0.3648	4012440	73269.296875	1941.77001953
722	848	1460.51550293	2071.8	511.89898682	45.28710175	0.3613	4047300	72475.796875	1953.51
722	848	1460.66870117	2075.00463867	510.10095215	46.20378113	0.35940325	4067910	71863.3984375	1960.39868164
722	848	1460.82275391	2068.53735352	513.74078369	45.68611526	0.36339536	4026430	71251	1946.526
722	848	1460.97546387	2077.6	508.59100342	42.50740051	0.3577	4085000	70639.1015625	1966.2199707
722	848	1461.12756348	2078.79003906	507.91500854	39.28730011	0.3569	4092790	70026.796875	1968.83996582
722	848	1461.27966309	2080.25	507.082	36.52959824	0.3561	4102390	69414.3984375	1972.06994629
722	848	1461.43164063	2081.18652344	506.56591797	41.64852142	0.35550213	4108440	69025.4609375	1974.0723877
722	848	1461.5847168	2077.03637695	508.93911743	44.37741089	0.35810235	4081120	68729.7578125	1964.86169434
722	848	1461.7376709	2072.4	511.57699585	42.18	0.361	4051010	68434.3984375	1954.74
722	848	1461.88952637	2081.8	506.20901489	38.68	0.3551	4112530	68138.796875	1975.45996094
722	848	1462.04260254	2077	508.92800903	42.043	0.3581	4081120	67843.1015625	1964.91003418
722	848	1462.19458008	2077.67480469	508.57034302	44.79601669	0.35769704	4085300	67547.640625	1966.30041504
722	848	1462.34667969	2083.36645508	505.3347168	43.22350693	0.35410845	4122850	67355.2578125	1978.86047363
722	848	1462.50061035	2066.7	514.8	43.72779846	0.3645	4014720	67185.296875	1942.5
722	848	1462.65551758	2067.8	514.14801025	42.73929977	0.3638	4021800	67015.203125	1944.9699707
722	848	1462.80859375	2072.22998047	511.6579895	40.99420166	0.3611	4050050	66845.1015625	1954.43005371
722	848	1462.96154785	2076.25292969	509.35220337	41.66902542	0.35859802	4076250	66674.9609375	1963.27685547
722	848	1463.11352539	2080.08154297	507.17208862	40.10646057	0.35619903	4101340	66504.7734375	1971.72338867
722	848	1463.26550293	2082.05004883	506.07299805	40.67010117	0.355	4114140	66221.1015625	1976
722	848	1463.41748047	2082.8	505.64001465	42.74129868	0.3545	4119150	65926.1015625	1977.68994141
722	848	1463.56848145	2084.05004883	504.93899536	47.6128006	0.3537	4127330	65631	1980.43994141
722	848	1463.71972656	2087.28955078	503.0814209	48.15282059	0.35170043	4149020	65335.9609375	1987.74841309
722	848	1463.87060547	2086.42626953	503.6	44.11885452	0.35220236	4143040	65040.95703125	1985.69165039
722	848	1464.02258301	2081.9	506.18701172	38.047	0.3551	4112940	64746.1015625	1975.55004883
722	848	1464.17358398	2087.15991211	503.18399048	36.64839935	0.3518	4148010	64065.3984375	1987.33996582
722	848	1464.32446289	2087.2	503.15701294	38.70619965	0.3518	4148220	63373	1987.44995117
722	848	1464.47668457	2082.72387695	505.7147522	45.27010727	0.35459751	4118390	62680.63671875	1977.39904785
722	848	1464.62756348	2087.66113281	502.91125488	47.24144745	0.35149917	4151280	61988.23828125	1988.42285156
722	848	1464.77746582	2089.18994141	502.01098633	48.0381012	0.3505	4161650	61296.3984375	1991.99
722	848	1464.92956543	2084.62011719	504.6210022	46.45050049	0.3534	4131120	60566.69921875	1981.68005371
722	848	1465.08044434	2082.5	505.8210144	45.98849869	0.3547	4117070	59236.30078125	1976.97998047
722	848	1465.23156738	2086.14746094	503.72833252	47.01792145	0.35240144	4141490	57906.01953125	1985.19470215
722	848	1465.38354492	2083.30908203	505.35949707	45.44850159	0.35420048	4122540	56575.71875	1978.78820801
722	848	1465.53540039	2082.3	505.92300415	45.08280182	0.3548	4115870	55246.5	1976.58996582
722	848	1465.68640137	2085.84008789	503.92001343	49.67779922	0.3526	4139250	53916.19921875	1984.43994141
722	848	1465.83752441	2085.7800293	503.9630127	53.6763	0.3526	4138760	52468.5	1984.27001953
722	848	1465.98974609	2084.37011719	504.76296997	53.13462448	0.3535	4129410	50341.16796875	1981.13
722	848	1466.140625	2084.3605957	504.76470947	50.46270752	0.35349968	4129370	48213.765625	1981.12121582
722	848	1466.29138184	2085.0300293	504.37200928	47.8891983	0.3531	4133920	46088.1015625	1982.66003418
722	848	1466.44262695	2086.8	503.38598633	44.8778	0.352	4145540	43960.69921875	1986.54003906
722	848	1466.59448242	2085.1	504.35598755	44.29090118	0.3531	4134240	41833.30078125	1982.72998047
722	848	1466.7467041	2080.8815918	506.74609375	43.61941147	0.355699	4106370	39521.0390625	1973.37353516
722	848	1466.89758301	2082.90942383	505.59423828	40.43929291	0.35450014	4119830	36495.640625	1977.86901855
722	848	1467.04943848	2082.4	505.85800171	40.0605011	0.3547	4116740	33472.6015625	1976.83996582
722	848	1467.20153809	2079.57006836	507.47601318	42.17760086	0.3565	4097910	30447.09960938	1970.54003906
722	848	1467.3536377	2081.43994141	506.43	43.1418	0.3554	4110040	27421.59960938	1974.60998535
722	848	1467.50646973	2075.38671875	509.8578186	42.82102203	0.35910204	4070730	24395.91796875	1961.33300781
722	848	1467.66052246	2071.39208984	512.12268066	43.21582413	0.36159855	4044750	21099.75585938	1952.66516113
722	848	1467.81347656	2074.36010742	510.45300293	43.61600113	0.3598	4063770	17238.69921875	1959.04003906
722	848	1467.9675293	2071.16992188	512.26	42.9314003	0.3617	4043260	13374.59960938	1952.13
722	848	1468.12158203	2066.99	514.63098145	42.93030167	0.3644	4016460	9510.45019531	1943.14001465
722	848	1468.27563477	2066.20068359	515.06268311	41.7958107	0.36489961	4011540	5646.30615234	1941.51123047
722	848	1468.43066406	2066.88208008	514.67773438	43.16123199	0.3643986	4015860	1781.91967773	1942.96459961
722	848	1468.58459473	2069.6	513.14801025	43.93650055	0.3627	4033170	-2369.2800293	1948.76
722	848	1468.73754883	2073.67993164	510.83401489	43.29930115	0.3602	4059420	-6850.97998047	1957.58996582
722	848	1468.89038086	2077.68994141	508.5369873	42.93030167	0.3577	4085640	-11332.70019531	1966.43005371
722	848	1469.04260254	2080.6496582	506.85598755	42.54789352	0.3558	4105010	-15814.34667969	1972.94970703
722	848	1469.19470215	2080.59814453	506.89620972	41.56062698	0.3558014	4104610	-20296.046875	1972.78540039
722	848	1469.34655762	2078	508.38400269	43.92409897	0.3575	4087490	-24774.09960938	1967.02001953
722	848	1469.49963379	2075.04003906	510.04901123	43.23429871	0.3593	4068320	-29463.90039063	1960.6
722	848	1469.65246582	2076.2199707	509.4039917	44.57619858	0.3586	4075780	-34299.30078125	1963.07995605
722	848	1469.80554199	2076.875	509.02420044	43.75675964	0.35819694	4080160	-39134.73828125	1964.5411377
722	848	1469.95678711	2082.89453125	505.5869751	42.11408997	0.35440326	4119870	-43970.234375	1977.88867188
722	848	1470.10949707	2076.55004883	509.18798828	41.61309814	0.3584	4078220	-48801.69921875	1963.91003418
722	848	1470.26159668	2082.62011719	505.76800537	43.53789902	0.3547	4117830	-53637.1015625	1977.17004395
722	848	1470.41467285	2072.99	511.22799683	43.89379883	0.3606	4054940	-58492.69921875	1956.06994629
722	848	1470.56762695	2077.97412109	508.39660645	41.33324051	0.35749739	4087300	-63356.5546875	1966.96911621
722	848	1470.71972656	2083.14160156	505.47964478	41.50277328	0.35430503	4121230	-68220.4609375	1978.30212402
722	848	1470.87243652	2073.08007813	511.15701294	41.96080017	0.3605	4055680	-73080.296875	1956.34997559
722	848	1471.02453613	2077.7800293	508.50201416	41.94829941	0.3576	4086090	-77944.203125	1966.55004883
722	848	1471.17858887	2069.92993164	512.95898438	37.14189911	0.3625	4035270	-82808.1015625	1949.4699707
722	848	1471.33361816	2066.66625977	514.80541992	39.66065216	0.36459601	4014420	-87359.265625	1942.48376465
722	848	1471.48669434	2074.4934082	510.34881592	42.17965317	0.35970414	4064890	-91856.6640625	1959.42553711
722	848	1471.640625	2066.31005859	515.00598145	41.7556	0.3648	4012210	-96350.5	1941.72998047
722	848	1471.79553223	2067.94995117	514.09698486	43.453	0.3638	4022500	-100848	1945.17004395
722	848	1471.9486084	2072.9	511.25698853	45.90029907	0.3606	4054520	-105345	1955.95996094
722	848	1472.1015625	2076.30297852	509.35418701	47.6549263	0.35859802	4076320	-109842.09375	1963.26672363
722	848	1472.25354004	2080.02124023	507.20727539	46.95494843	0.35619926	4100930	-113657.1015625	1971.58276367
722	848	1472.40539551	2081.57006836	506.33700562	48.48659897	0.3553	4111040	-117468	1974.9699707
722	848	1472.55847168	2074.37011719	510.44198608	42.06560135	0.3598	4063920	-121282	1959.06994629
722	848	1472.71252441	2067.87011719	514.14898682	40.20589828	0.3638	4021950	-125096	1944.95996094
722	848	1472.86755371	2063.91723633	516.39459229	40.90250015	0.36630177	3996810	-128909.953125	1936.50402832
722	848	1473.02355957	2060.52001953	518.32989502	40.53223038	0.36849982	3975310	-132550.296875	1929.27038574
722	848	1473.17858887	2060.74	518.19598389	41.0605011	0.3683	3976770	-135382	1929.77001953
722	848	1473.33361816	2066.11010742	515.11901855	40.37630081	0.3649	4010970	-138216	1941.31005859
722	848	1473.4864502	2071.2199707	512.22497559	42.7015	0.3617	4043600	-141050	1952.27001953
722	848	1473.63867188	2081.41479492	506.45220947	42.42747879	0.3553969	4109940	-143883.3125	1974.52099609
722	848	1473.78967285	2087.4519043	502.99597168	45.71704102	0.35159886	4150060	-146717	1988.09399414
722	848	1473.94055176	2089.7	501.73098755	48.34489822	0.3502	4164970	-149188	1993.1
722	848	1474.09057617	2091.27001953	500.85299683	46.20880127	0.3492	4175430	-150903	1996.6
722	848	1474.24060059	2092.49	500.14001465	42.6404	0.3484	4183820	-152618	1999.43994141
722	848	1474.39160156	2086.07226563	503.80374146	41.69953537	0.35249862	4140790	-154333.390625	1984.89477539
722	848	1474.54272461	2088.7019043	502.29196167	41.00904846	0.35079888	4158440	-156048.390625	1990.87414551
722	848	1474.69262695	2090.92993164	501.026	42.1739006	0.3494	4173300	-157762	1995.9
722	848	1474.84448242	2079.16992188	507.69699097	43.44919968	0.3568	4095820	-159031	1969.68005371
722	848	1474.99755859	2079.4	507.55899048	43.0768013	0.3566	4097040	-159664	1970.20996094
722	848	1475.14978027	2080.2590332	507.08712769	43.123909	0.35610667	4102480	-160296.515625	1972.04663086
722	848	1475.30358887	2067.06762695	514.59545898	41.2902832	0.36430165	4017500	-160929.515625	1943.2644043
722	848	1475.45861816	2063.88989258	516.38397217	39.30590057	0.3663	3996890	-161562	1936.54003906
722	848	1475.61450195	2059.15991211	519.08398438	39.37049866	0.3693	3967210	-162195	1926.4699707
722	848	1475.77050781	2059.34008789	518.99102783	40.85440063	0.3692	3968170	-162171	1926.81994629
722	848	1475.93652344	1998.05126953	553.80200195	41.27681351	0.40752408	3629260	-161800.703125	1805.70178223
722	848	1476.1105957	1950.63671875	580.71746826	41.046978	0.43707076	3359110	-161430.6875	1722.09338379
722	848	1476.27453613	2008.06994629	548.10198975	40.28710175	0.4012	3677690	-161062	1824.47998047
722	848	1476.42944336	2067.2	514.52801514	40.67240143	0.3642	4018500	-160692	1943.54003906
722	848	1476.58251953	2074.75	510.22	43.49140167	0.3595	4066470	-160322	1959.93994141
722	848	1476.73571777	2070.12011719	512.85198975	46.49116135	0.3624	4036480	-159250.09375	1949.88
722	848	1476.88977051	2070.09204102	512.88183594	47.670578	0.36249873	4036200	-158141.09375	1949.77441406
722	848	1477.0435791	2072.61010742	511.45098877	47.51860046	0.3609	4052430	-157033	1955.2199707
722	848	1477.19641113	2076.0300293	509.51199341	45.46749878	0.3587	4074570	-155924	1962.67004395
722	848	1477.34851074	2080.24	507.11801147	42.0021019	0.3561	4102140	-154816	1971.93005371
722	848	1477.49963379	2083.79101563	505.0843811	44.54557037	0.35389924	4125630	-153656.765625	1979.86254883
722	848	1477.6517334	2085.1105957	504.31271362	47.3355484	0.353	4134570	-152126.75	1982.90136719
722	848	1477.80249023	2085.83007813	503.90899658	45.9231987	0.3526	4139290	-150599	1984.49
722	848	1477.95349121	2083.92993164	504.98901367	47.814	0.3538	4126720	-149069	1980.24
722	848	1478.10559082	2081.66992188	506.28399658	48.09690094	0.3552	4111670	-147539	1975.18005371
722	848	1478.2565918	2085.81201172	503.92880249	44.74574661	0.35259879	4139190	-146008.75	1984.40454102
722	848	1478.40771484	2088.35546875	502.50762939	42.58725739	0.35110286	4156040	-144458.6875	1990.00952148
722	848	1478.55944824	2082.58007813	505.77801514	41.30960083	0.3546	4117610	-142841	1977.15002441
722	848	1478.71044922	2087.09008789	503.22900391	41.49340057	0.3519	4147410	-141222	1987.17004395
722	848	1478.86157227	2088.37011719	502.4750061	40.464	0.351	4156230	-139603	1990.15002441
722	848	1479.01257324	2083.95288086	505.00631714	41.07727051	0.35379812	4126580	-137983.6875	1980.17675781
722	848	1479.16357422	2087.60375977	502.91497803	43.24871445	0.35149771	4151000	-136364.75	1988.41796875
722	848	1479.31359863	2091.97998047	500.44500732	41.79169846	0.3487	4180250	-134826	1998.2199707
722	848	1479.46362305	2093.74	499.41299438	41.85369873	0.3477	4192420	-133449	2002.33996582
722	848	1479.61352539	2089.95996094	501.569	41.24309921	0.35	4166830	-132072	1993.74
722	848	1479.76452637	2089.20996094	501.99200439	39.99809647	0.3505	4161850	-130695.890625	1992.06005859
722	848	1479.91577148	2089.3	501.98495483	40.24010849	0.3505	4162080	-129318.875	1992.09008789
722	848	1480.06555176	2089.34008789	501.94900513	39.75920105	0.3505	4162460	-127943	1992.22998047
722	848	1480.21557617	2092.57006836	500.082	38.8382988	0.3484	4185090	-126676	1999.72998047
722	848	1480.36047363	2125.14990234	481.59500122	41.43830109	0.328	4415090	-125738	2076.42993164
722	848	1480.49560547	2181.61816406	449.51913452	42.53305435	0.29268256	4853820	-124801.25	2224.60229492
722	848	1480.62365723	2215.99243164	429.9916687	41.98193359	0.27129844	5153570	-123863.2421875	2325.63720703
722	848	1480.75244141	2218.94995117	428.319	39.3205986	0.2694	5180980	-122927	2334.70996094
722	848	1480.88745117	2183.56005859	448.39898682	42.2	0.2915	4870180	-121990	2230.02001953
722	848	1481.03137207	2123.7	482.39401245	39.35	0.3289	4402420	-121060	2072.99
722	848	1481.17553711	2130.79248047	478.37231445	35.44007874	0.3245047	4454310	-120601.6328125	2090.42138672
722	848	1481.32067871	2121.56762695	483.61706543	35.53968048	0.33030781	4386990	-120142.6171875	2067.72021484
722	848	1481.46838379	2106.31005859	492.32400513	37.61029816	0.3399	4278360	-119684	2031.18005371
722	848	1481.63464355	1994.7	555.71099854	43.04550171	0.4096	3593850	-119225	1799.56994629
722	848	1481.79345703	2044.02001953	527.68103027	44.45130157	0.3788	3874970	-118766	1895.07995605
722	848	1481.9465332	2069.98852539	512.94281006	45.10834503	0.36256358	4036450	-118373.0390625	1949.55712891
722	848	1482.12255859	1945.09094238	583.86151123	43.32093811	0.44059944	3341040	-118418.046875	1712.73144531
722	848	1482.29736328	1946.18994141	583.25097656	41.4068985	0.4399	3336930	-118462	1714.5300293
722	848	1482.44458008	2107.2	491.79599	39.6908989	0.3392	4312030	-118507	2033.34997559
722	848	1482.59350586	2098.5	496.7250061	41.22679901	0.3446	4226200	-118552	2013.18994141
722	848	1482.74267578	2099.35620117	496.23117065	42.91582489	0.34420234	4230680	-118596.140625	2015.19104004
722	848	1482.89257813	2094.60058594	498.94445801	41.59860992	0.34710601	4198200	-118769.3046875	2004.20825195
722	848	1483.04345703	2082.72998047	505.70498657	43.4530983	0.3545	4118670	-119141	1977.43994141
722	848	1483.19445801	2091.06005859	500.98098755	42.83119965	0.3493	4174170	-119512	1996.06994629
722	848	1483.34545898	2085.40991211	504.16400146	44.34619904	0.3528	4136530	-119884	1983.47998047
722	848	1483.49560547	2090.28173828	501.38131714	43.00349808	0.34979266	4169100	-120255.296875	1994.48693848
722	848	1483.64367676	2104.76220703	493.16134644	43.74500275	0.34078601	4268160	-120627.3203125	2027.78381348
722	848	1483.78759766	2132.12011719	477.62298584	46.44979858	0.3236	4465770	-121021	2093.7
722	848	1483.9296875	2137.76	474.4460144	48.28699875	0.3202	4505840	-121450	2107.65991211
722	848	1484.07653809	2109.87988281	490.29	45.4487	0.3376	4305920	-121880	2039.60998535
722	848	1484.22473145	2102.18701172	494.66104126	41.847332	0.34239563	4249770	-122310.34375	2021.58642578
722	848	1484.37158203	2110.69555664	489.80212402	42.37407684	0.33700895	4309560	-122740.3515625	2041.60705566
722	848	1484.52172852	2093.11547852	499.78057861	40.0101738	0.34800285	4189970	-123169.265625	2000.88
722	848	1484.67260742	2087.59008789	502.91500854	39.3614006	0.3515	4151130	-123491	1988.39001465
722	848	1484.82446289	2080.42993164	507.00201416	39.07360077	0.356	4103920	-123639	1972.38
722	848	1484.97473145	2092.38574219	500.2227478	38.62934494	0.34859633	4184630	-123787.1171875	1999.11315918
722	848	1485.1237793	2099.44897461	496.19018555	40.15734482	0.34410685	4231360	-123935.1171875	2015.33520508
722	848	1485.2746582	2086.07983398	503.78512573	43.03971863	0.3525	4141330	-124082.125	1984.96948242
722	848	1485.42541504	2085.85009766	503.92700195	45.51620102	0.3526	4139510	-124230	1984.41003418
722	848	1485.57763672	2086.1	503.78799438	48.3321991	0.3525	4141020	-124092	1984.95996094
722	848	1485.7286377	2083.96484375	505.00518799	49.09465408	0.35379684	4126640	-123591.59375	1980.18103027
722	848	1485.8795166	2090.04418945	501.53741455	44.61408997	0.34990385	4167420	-123091.59375	1993.85644531
722	848	1486.03063965	2082.63256836	505.73910522	41.03923035	0.35460457	4119000	-122590.59375	1977.30395508
722	848	1486.18457031	2073.66992188	510.83599854	41.69250107	0.3602	4059420	-122091	1957.58996582
722	848	1486.33557129	2082.44995117	505.84100342	40.52640152	0.3547	4117110	-121590	1976.91003418
722	848	1486.48779297	2085.36376953	504.18893433	38.56298065	0.35289773	4136220	-120583.8125	1983.38830566
722	848	1486.63769531	2089.87011719	501.62927246	38.6626091	0.35009366	4167100	-119126.8125	1993.52319336
722	848	1486.78552246	2102.32226563	494.55584717	39.6579361	0.34229869	4250930	-117669.8046875	2022.01489258
722	848	1486.93347168	2104.87988281	493.10501099	42.65129852	0.3407	4268830	-116215	2027.95996094
722	848	1487.08251953	2103.99	493.60800171	44.31629944	0.3412	4263170	-114758	2025.9
722	848	1487.23071289	2101.63842773	494.96520996	43.65616989	0.34269473	4247330	-113300.2734375	2020.33996582
722	848	1487.37756348	2111.97119141	489.08105469	41.89637375	0.33620563	4319060	-111177.8671875	2044.62915039
722	848	1487.52563477	2101.02587891	495.30770874	41.6230545	0.34309644	4241910	-108563.875	2018.94348145
722	848	1487.67346191	2108.14990234	491.27700806	43.5367012	0.3387	4291240	-105951	2035.51
722	848	1487.82067871	2107.1	491.85699463	43.7804985	0.3393	4284620	-103336	2033.10998535
722	848	1487.97070313	2094.58178711	498.931	44.78299332	0.34709895	4198190	-100720.875	2004.28417969
722	848	1488.11975098	2096.73706055	497.71871948	47.35079193	0.34580189	4212820	-98105.3828125	2009.16308594
722	848	1488.26965332	2093.04589844	499.82568359	48.328	0.34809634	4187660	-94757.3359375	2000.6932373
722	848	1488.4185791	2100.2	495.76800537	47.584	0.3436	4236270	-90870.1015625	2017.06994629
722	848	1488.56762695	2100.29003906	495.73901367	48.007	0.3436	4236720	-86979.703125	2017.18994141
722	848	1488.7166748	2098.66357422	496.6652832	47.91798401	0.34461024	4226580	-83089.2265625	2013.43310547
722	848	1488.86865234	2078.53808594	508.08050537	46.06243134	0.35719505	4091100	-79198.8359375	1968.2076416
722	848	1489.01977539	2088.29858398	502.54077148	48.55989838	0.35110089	4155510	-75307.7578125	1989.88684082
722	848	1489.17053223	2086.56005859	503.52301025	50.02659988	0.3522	4144140	-70709.6015625	1986.0300293
722	848	1489.31958008	2099.06005859	496.40899658	52.39569855	0.3443	4228510	-65667.1015625	2014.4699707
722	848	1489.46875	2095.98608398	498.14855957	55.73762894	0.34619614	4207580	-60624.6953125	2007.43432617
722	848	1489.61669922	2103.57885742	493.85067749	58.3572464	0.34150076	4259560	-55582.1953125	2024.8972168
722	848	1489.76550293	2102.20239258	494.6519165	61.3644104	0.34239221	4249970	-50539.69921875	2021.61938477
722	848	1489.91149902	2117.49	485.95098877	63.22109985	0.3328	4357450	-45501.30078125	2057.81005859
722	848	1490.05847168	2110.47998047	489.93899536	59.23160172	0.3373	4307630	-39940.5	2041.06994629
722	848	1490.20471191	2112.60546875	488.74136353	60.27231979	0.33589056	4322560	-34083.3359375	2046.07714844
722	848	1490.34875488	2131.26220703	478.13772583	63.37124252	0.32429853	4457400	-28226.23242188	2091.45556641
722	848	1490.49169922	2133.94433594	476.58554077	65.26404572	0.32249734	4477530	-22369.13476563	2098.26098633
722	848	1490.63354492	2139.3	473.56201172	63.1	0.3192	4517470	-16516.80078125	2111.63989258
722	848	1490.77648926	2132.87988281	477.21398926	60.297	0.3232	4469460	-10659.70019531	2095.5
722	848	1490.92468262	2101.16479492	495.19659424	56.91616058	0.3429907	4243200	-4542.00585938	2019.4050293
722	848	1491.07067871	2119.39355469	484.85919189	53.06487656	0.33161008	4371390	1792.31408691	2062.41186523
722	848	1491.21960449	2099.64868164	496.08532715	51.32058716	0.34396958	4232320	8126.63378906	2015.79052734
722	848	1491.35754395	2159.37011719	462.15	51.4239006	0.3066	4675140	14455.79980469	2163.76
722	848	1491.49938965	2142.52001953	471.72900391	51.313	0.3172	4542290	20790.09960938	2119.86010742
722	848	1491.6385498	2153.23168945	465.63241577	53.64717865	0.31051147	4624660	27124.53125	2147.61303711
722	848	1491.78259277	2130.7590332	478.43307495	50.55928802	0.32460669	4454400	33551.44140625	2090.13354492
722	848	1491.92871094	2117.546875	485.92123413	52.0238533	0.3328332	4358310	40111.83984375	2057.95117188
722	848	1492.08544922	2052.12988281	523.05102539	57.36980057	0.3736	3928630	46666.8984375	1911.99
722	848	1492.22851563	2131.44995117	477.99499512	63.19049835	0.3241	4473180	53227.30078125	2092.07006836
722	848	1492.38354492	2062.15673828	517.39544678	60.69454193	0.36738947	3998960	59787.73828125	1932.75646973
722	848	1492.5357666	2082.79614258	505.65481567	57.91744614	0.35450864	4122100	66348.0234375	1977.6
722	848	1492.69067383	2065.87744141	515.25848389	54.28247833	0.36508289	4010720	72769.1875	1940.77038574
722	848	1492.83959961	2099.36010742	496.24798584	49.83589935	0.3441	4234390	79008.6015625	2015.0300293
722	848	1492.99645996	2047.89001465	525.4699707	50.2961998	0.3763	3906870	85253	1903.06005859
722	848	1493.14562988	2097.87695313	497.08966064	53.27161789	0.34512049	4234390	91497.4765625	2011.71789551
722	848	1493.30175781	2057.52539063	520.00854492	53.66347122	0.37028414	3968770	97741.875	1923.10534668
722	848	1493.45263672	2088.75244141	502.25799561	54.73080063	0.35079229	4168790	103985.515625	1991.00817871
722	848	1493.60058594	2103.9	493.64700317	54.98160172	0.3413	4262260	109526	2025.62
722	848	1493.75964355	2039.65002441	530.14001465	54.02270126	0.3815	3859380	114652	1886.29003906
722	848	1493.91259766	2072.31274414	511.60998535	55.12382889	0.36112961	4065340	119778.1640625	1954.62304688
722	848	1494.07666016	2014.01098633	544.71496582	60.68867493	0.39746812	3726430	124905.1796875	1835.92456055
722	848	1494.22961426	2076.78930664	509.06204224	66.05540466	0.35826924	4135110	130031.1640625	1964.40576172
722	848	1494.37145996	2137.25	474.72601318	61.26369858	0.3205	4502590	135153	2106.47998047
722	848	1494.5135498	2137.94995117	474.32400513	55.11880112	0.3201	4507650	139301	2108.26
722	848	1494.65673828	2136.73291016	475.01043701	55.59644699	0.32079831	4498520	142998	2105.21704102
722	848	1494.79858398	2140.18847656	473.06143188	58.23759842	0.31870699	4524660	146694	2113.86157227
722	848	1494.94250488	2126.2121582	480.99313354	60.43861389	0.32731122	4423570	150391	2079.03710938
722	848	1495.0904541	2104.26	493.457	56.27349854	0.3411	4264480	154085	2026.45996094
722	848	1495.24353027	2075.01	510.08300781	53.60250092	0.3594	4072350	157781	1960.4699707
722	848	1495.40551758	2023.02587891	539.60961914	56.31670761	0.39187762	3753680	160291.625	1853.19348145
722	848	1495.55957031	2067.11523438	514.56665039	57.55550766	0.36436549	4057400	162291.625	1943.50793457
722	848	1495.70263672	2134.86206055	476.07281494	56.33797073	0.32199869	4485460	164291.625	2100.51513672
722	848	1495.84558105	2137.33007813	474.65200806	54.82920074	0.3204	4505390	166290	2106.84008789
