Inline	Crossline	Time(ms)	Vp(Meter/second)	P_Impedance_rel(Kg/m2s)	P_Impedance(Kg/m2s)	Porosity(fraction)	Gamma_Ray(API)	Sonic(us/m)	Density(kg/m3)
442	1007	571.07104492	2042.83813477	74491.6796875	4317903	0.33583027	48.33898544	490.14123535	2112.64355469
442	1007	571.23071289	2041.24169922	71026.421875	4313337	0.33618414	48.0931282	490.51477051	2112.0769043
442	1007	571.39031982	2039.65625	67587.9609375	4308807.5	0.33653405	47.84761047	490.88583374	2111.51635742
442	1007	571.54992676	2038.08483887	64183.00390625	4304322.5	0.33687931	47.60281754	491.25372314	2110.96362305
442	1007	571.70959473	2036.52539063	60808.51953125	4299877.5	0.33722028	47.35844421	491.61883545	2110.41772461
442	1007	571.86920166	2034.98144531	57472.36328125	4295483	0.33755618	47.11497879	491.9803772	2109.87939453
442	1007	572.02886963	2033.45202637	54172.7734375	4291135.5	0.3378872	46.87222672	492.33862305	2109.34936523
442	1007	572.18847656	2031.93811035	50912.015625	4286837.5	0.33821312	46.63028717	492.69329834	2108.82739258
442	1007	572.34814453	2030.44226074	47696.15234375	4282597	0.33853328	46.38955688	493.04385376	2108.31445313
442	1007	572.50775146	2028.9630127	44522.01953125	4278409.5	0.33884805	46.14974976	493.390625	2107.81030273
442	1007	572.6673584	2027.50366211	41396.68359375	4274285	0.33915663	45.91133118	493.73275757	2107.31616211
442	1007	572.82702637	2026.06323242	38318.171875	4270220.5	0.33945924	45.6741066	494.07055664	2106.83154297
442	1007	572.9866333	2024.64257813	35288.30078125	4266219.5	0.33975562	45.43815994	494.40383911	2106.35693359
442	1007	573.14630127	2023.24462891	32312.35546875	4262288.5	0.34004521	45.20386505	494.73193359	2105.89306641
442	1007	573.3059082	2021.86743164	29387.08203125	4258423.5	0.34032828	44.97093201	495.05523682	2105.43969727
442	1007	573.46551514	2020.51416016	26518.64648438	4254633	0.34060422	44.73984146	495.37304688	2104.99780273
442	1007	573.62518311	2019.18408203	23704.890625	4250915	0.34087315	44.51041412	495.68554688	2104.56713867
442	1007	573.78485107	2017.87756348	20947.12304688	4247271.5	0.34113494	44.28274536	495.99258423	2104.14770508
442	1007	573.94445801	2016.59741211	18249.7734375	4243708.5	0.34138924	44.05722427	496.29360962	2103.74047852
442	1007	574.10406494	2015.34179688	15609.52929688	4240222.5	0.34163627	43.83356476	496.58898926	2103.34472656
442	1007	574.26367188	2014.11352539	13031.56933594	4236819	0.34187552	43.61223602	496.87808228	2102.96166992
442	1007	574.42333984	2012.91137695	10513.56933594	4233498	0.34210718	43.39307022	497.16113281	2102.59082031
442	1007	574.58300781	2011.73596191	8056.32373047	4230258.5	0.34233108	43.17618942	497.43804932	2102.23217773
442	1007	574.74261475	2010.58874512	5663.37011719	4227106	0.34254697	42.9619751	497.70852661	2101.88623047
442	1007	574.90222168	2009.46801758	3331.37060547	4224036	0.34275511	42.75021362	497.97283936	2101.55297852
442	1007	575.06182861	2008.37561035	1064.46801758	4221052.5	0.34295514	42.54137039	498.23065186	2101.23266602
442	1007	575.22149658	2007.31018066	-1139.80505371	4218152.5	0.34314737	42.33533478	498.48220825	2100.92480469
442	1007	575.38116455	2006.27172852	-3281.17138672	4215335.5	0.34333175	42.13224792	498.72750854	2100.62963867
442	1007	575.54077148	2005.26135254	-5356.99707031	4212605	0.34350818	41.93248749	498.96633911	2100.34692383
442	1007	575.70037842	2004.27746582	-7370.61083984	4209955.5	0.34367692	41.73587799	499.19900513	2100.07666016
442	1007	575.86004639	2003.32104492	-9318.89160156	4207391	0.34383786	41.5429	499.42529297	2099.81884766
442	1007	576.01965332	2002.39099121	-11204.42089844	4204907.5	0.34399125	41.35345459	499.64541626	2099.57324219
442	1007	576.17932129	2001.48718262	-13027.421875	4202504.5	0.34413722	41.16769791	499.85949707	2099.33959961
442	1007	576.33892822	2000.61047363	-14786.14160156	4200182.5	0.34427565	40.98599625	500.06716919	2099.11767578
442	1007	576.49859619	1999.75915527	-16483.87890625	4197939	0.34440687	40.80818939	500.26898193	2098.90771484
442	1007	576.65820313	1998.93444824	-18118.49414063	4195776.5	0.34453067	40.63470459	500.46447754	2098.70922852
442	1007	576.81781006	1998.13513184	-19692.65039063	4193691.5	0.34464732	40.46545792	500.65408325	2098.52246094
442	1007	576.97747803	1997.36132813	-21207.02539063	4191684	0.34475672	40.30057526	500.83773804	2098.34716797
442	1007	577.13708496	1996.61328125	-22660.67773438	4189755.75	0.34485888	40.14038849	501.01528931	2098.18383789
442	1007	577.29675293	1995.88989258	-24056.84960938	4187903	0.34495395	39.98477554	501.18704224	2098.03149414
442	1007	577.45635986	1995.19262695	-25394.3125	4186128.75	0.3450419	39.83413315	501.35275269	2097.890625
442	1007	577.6159668	1994.52001953	-26675.77539063	4184429.5	0.3451229	39.68841171	501.51266479	2097.76098633
442	1007	577.77563477	1993.87182617	-27902.31054688	4182805.5	0.34519702	39.54774094	501.66680908	2097.64208984
442	1007	577.93530273	1993.24902344	-29073.70703125	4181257.5	0.34526426	39.41239548	501.81497192	2097.53466797
442	1007	578.09490967	1992.65026855	-30193.10742188	4179782.25	0.34532484	39.28228378	501.95755005	2097.43774414
442	1007	578.2545166	1992.07617188	-31260.0703125	4178381.75	0.34537873	39.15770721	502.09423828	2097.3515625
442	1007	578.41412354	1991.52587891	-32277.3125	4177053	0.34542617	39.03862	502.2253418	2097.27563477
442	1007	578.57385254	1991	-33246.234375	4175795	0.34546724	38.92512512	502.35098267	2097.20996094
442	1007	578.73345947	1990.49597168	-34167.2265625	4174607.5	0.34550202	38.81742477	502.47097778	2097.15429688
442	1007	578.89306641	1990.01550293	-35043.3125	4173488.75	0.34553069	38.71540833	502.58569336	2097.10839844
442	1007	579.05267334	1989.5579834	-35874.71484375	4172437.5	0.3455534	38.61927795	502.69497681	2097.07226563
442	1007	579.21228027	1989.12243652	-36664.0859375	4171452.75	0.34557027	38.52893829	502.79904175	2097.04541016
442	1007	579.37200928	1988.70874023	-37413.0625	4170532.75	0.34558138	38.4444046	502.89804077	2097.02758789
442	1007	579.53161621	1988.31665039	-38122.5078125	4169677.25	0.34558696	38.36577225	502.99182129	2097.01879883
442	1007	579.69122314	1987.9453125	-38795.29296875	4168883.5	0.34558707	38.29292679	503.08074951	2097.01879883
442	1007	579.85083008	1987.59521484	-39432.12890625	4168152.25	0.34558189	38.22597885	503.16470337	2097.02734375
442	1007	580.01049805	1987.26525879	-40035.59375	4167481	0.34557149	38.16485596	503.24383545	2097.04418945
442	1007	580.17016602	1986.95507813	-40607.4609375	4166868.5	0.34555602	38.10957336	503.31829834	2097.0690918
442	1007	580.32977295	1986.66479492	-41148.88671875	4166313.5	0.34553573	38.06019592	503.38815308	2097.10180664
442	1007	580.48937988	1986.39294434	-41662.578125	4165814	0.34551072	38.01665115	503.45352173	2097.14208984
442	1007	580.64904785	1986.13977051	-42149.55859375	4165367.75	0.34548122	37.979	503.5145874	2097.18945313
442	1007	580.80865479	1985.90393066	-42612.27734375	4164973.25	0.34544736	37.94718552	503.57150269	2097.24389648
442	1007	580.96832275	1985.68493652	-43052.546875	4164627.5	0.34540942	37.92118073	503.62438965	2097.30493164
442	1007	581.12792969	1985.4822998	-43471.6953125	4164329.75	0.34536755	37.90097046	503.67340088	2097.37231445
442	1007	581.28753662	1985.29492188	-43872.21875	4164076.5	0.34532195	37.88644028	503.71871948	2097.44555664
442	1007	581.44720459	1985.12280273	-44255.28125	4163866.75	0.34527293	37.87751389	503.76052856	2097.52441406
442	1007	581.60681152	1984.96472168	-44623.15234375	4163697.5	0.34522054	37.8740387	503.7989502	2097.60839844
442	1007	581.76647949	1984.81982422	-44977.58984375	4163567	0.34516504	37.87588501	503.83416748	2097.69775391
442	1007	581.92608643	1984.68774414	-45319.94140625	4163472.25	0.34510672	37.88287354	503.86636353	2097.79125977
442	1007	582.08575439	1984.56750488	-45652.46875	4163412	0.34504563	37.89486313	503.89569092	2097.88964844
442	1007	582.24536133	1984.45874023	-45976.32421875	4163383.25	0.34498215	37.91165543	503.92230225	2097.99145508
442	1007	582.40496826	1984.36022949	-46293.55859375	4163384	0.34491637	37.93310165	503.94641113	2098.09716797
442	1007	582.56463623	1984.27160645	-46605.78125	4163412.75	0.34484848	37.95902634	503.96817017	2098.20629883
442	1007	582.72424316	1984.1920166	-46914.1875	4163466	0.34477881	37.98921967	503.98770142	2098.31811523
442	1007	582.88391113	1984.12060547	-47220.81640625	4163542.75	0.34470737	38.02353668	504.00524902	2098.43286133
442	1007	583.04351807	1984.05737305	-47526.6484375	4163641	0.3446345	38.06172943	504.02081299	2098.54980469
442	1007	583.203125	1984.00109863	-47833.484375	4163758.5	0.34456035	38.10361862	504.03466797	2098.66894531
442	1007	583.36279297	1983.95153809	-48142.703125	4163893.5	0.34448519	38.14898682	504.046875	2098.78979492
442	1007	583.52246094	1983.90844727	-48455.25390625	4164044.25	0.34440929	38.19753647	504.05758667	2098.91162109
442	1007	583.68206787	1983.87145996	-48772.90234375	4164210.5	0.34433261	38.24909592	504.06677246	2099.03466797
442	1007	583.8416748	1983.8404541	-49096.3359375	4164391	0.34425548	38.30331802	504.07446289	2099.15869141
442	1007	584.00128174	1983.81518555	-49427.08984375	4164585	0.34417787	38.36	504.08074951	2099.28344727
442	1007	584.16101074	1983.79553223	-49766.25390625	4164792.25	0.3441	38.41887665	504.08563232	2099.40869141
442	1007	584.32055664	1983.78137207	-50114.41015625	4165011.25	0.34402189	38.47957611	504.08920288	2099.53393555
442	1007	584.48022461	1983.77258301	-50473.07421875	4165242	0.34394374	38.54192352	504.09143066	2099.65991211
442	1007	584.63983154	1983.76904297	-50842.53125	4165483.5	0.34386569	38.60552597	504.09234619	2099.78515625
442	1007	584.79943848	1983.77099609	-51224.02734375	4165736.5	0.34378767	38.67018127	504.09191895	2099.91040039
442	1007	584.95916748	1983.77868652	-51618.3125	4166001.5	0.34370971	38.73561096	504.09011841	2100.03564453
442	1007	585.11871338	1983.79187012	-52025.55078125	4166277.25	0.34363198	38.80146408	504.08688354	2100.16064453
442	1007	585.27838135	1983.81079102	-52446.9921875	4166564.75	0.34355447	38.8676033	504.08227539	2100.28515625
442	1007	585.43798828	1983.83520508	-52882.453125	4166862.5	0.34347734	38.93372345	504.07629395	2100.40917969
442	1007	585.59765625	1983.8651123	-53332.89453125	4167170.5	0.34340063	39	504.06896973	2100.5324707
442	1007	585.75732422	1983.90075684	-53798.6953125	4167488.75	0.34332433	39.06557083	504.06027222	2100.65527344
442	1007	585.91687012	1983.9420166	-54279.55078125	4167818	0.34324861	39.13102722	504.05010986	2100.77685547
442	1007	586.07653809	1983.98986816	-54776.4609375	4168159.5	0.34317321	39.19616318	504.03839111	2100.89819336
442	1007	586.23620605	1984.04394531	-55288.73828125	4168513.25	0.34309828	39.26082611	504.02511597	2101.01831055
442	1007	586.39581299	1984.1048584	-55817.0625	4168880	0.34302375	39.32503891	504.01013184	2101.13818359
442	1007	586.55548096	1984.17272949	-56361.4375	4169260.25	0.34294963	39.38877106	503.99349976	2101.25732422
442	1007	586.71502686	1984.2479248	-56921.08203125	4169654.25	0.34287596	39.45192337	503.9750061	2101.37573242
442	1007	586.87469482	1984.33056641	-57496.75390625	4170063	0.34280264	39.5145874	503.9546814	2101.4934082
442	1007	587.03436279	1984.42077637	-58087.27734375	4170486.25	0.34272978	39.57666397	503.93261719	2101.6105957
442	1007	587.19396973	1984.51879883	-58693.05078125	4170925	0.3426573	39.63822174	503.90853882	2101.72705078
442	1007	587.3536377	1984.62487793	-59313.7265625	4171379.75	0.34258515	39.69926071	503.88253784	2101.84326172
442	1007	587.51318359	1984.73937988	-59948.06640625	4171850.75	0.34251344	39.7597084	503.85443115	2101.95825195
442	1007	587.6729126	1984.86206055	-60596.62109375	4172338	0.34244207	39.81967545	503.8243103	2102.07299805
442	1007	587.83251953	1984.9934082	-61257.7265625	4172842.5	0.34237114	39.87906647	503.79211426	2102.18701172
442	1007	587.99212646	1985.13342285	-61931.55859375	4173364	0.3423005	39.93798065	503.75775146	2102.30053711
442	1007	588.15179443	1985.28234863	-62617.42578125	4173903.5	0.34223023	39.9964447	503.72122192	2102.41357422
442	1007	588.31140137	1985.44006348	-63313.7109375	4174460.25	0.34216034	40.0544281	503.68252563	2102.52587891
442	1007	588.47106934	1985.60742188	-64020.74609375	4175036.25	0.34209073	40.11207581	503.64154053	2102.63769531
442	1007	588.63067627	1985.78393555	-64736.5	4175631.25	0.34202144	40.16936111	503.59817505	2102.74902344
442	1007	588.7902832	1985.97070313	-65460.921875	4176247.5	0.34195223	40.22642517	503.55236816	2102.86010742
442	1007	588.94995117	1986.16796875	-66193.03125	4176885.5	0.34188312	40.28334045	503.50402832	2102.97119141
442	1007	589.10955811	1986.37597656	-66930.921875	4177546.5	0.34181404	40.34012222	503.45297241	2103.08227539
442	1007	589.26922607	1986.5958252	-67674.7109375	4178232.5	0.34174475	40.39693832	503.39916992	2103.19335938
442	1007	589.42883301	1986.8269043	-68422.109375	4178943.75	0.34167531	40.45376968	503.34246826	2103.30517578
442	1007	589.58843994	1987.07067871	-69172.859375	4179683	0.34160548	40.51075363	503.28277588	2103.41723633
442	1007	589.74816895	1987.32727051	-69925.7890625	4180450.75	0.34153524	40.56796265	503.21987915	2103.5300293
442	1007	589.90771484	1987.59716797	-70678.765625	4181248.25	0.34146443	40.6253891	503.15393066	2103.64379883
442	1007	590.06738281	1987.88061523	-71431.7578125	4182077.25	0.34139296	40.68318558	503.08456421	2103.75854492
442	1007	590.22698975	1988.17810059	-72182.2734375	4182937.75	0.34132078	40.74131393	503.01190186	2103.87451172
442	1007	590.38665771	1988.4901123	-72929.9375	4183832.25	0.34124777	40.79989243	502.93569946	2103.99169922
442	1007	590.54632568	1988.81713867	-73673.421875	4184761.75	0.34117377	40.85896683	502.85586548	2104.11035156
442	1007	590.70587158	1989.15905762	-74410.4921875	4185726	0.34109876	40.91850662	502.77246094	2104.23095703
442	1007	590.86553955	1989.5168457	-75140.984375	4186728.25	0.34102255	40.9786644	502.68521118	2104.35302734
442	1007	591.02514648	1989.89050293	-75862.359375	4187767.75	0.34094518	41.03938675	502.59417725	2104.47729492
442	1007	591.18481445	1990.28051758	-76574.125	4188846.5	0.34086642	41.100811	502.49917603	2104.60375977
442	1007	591.34448242	1990.68737793	-77274.890625	4189966.25	0.34078619	41.16300201	502.40011597	2104.73242188
442	1007	591.50402832	1991.11096191	-77962.4296875	4191126	0.34070447	41.22595215	502.29711914	2104.86352539
442	1007	591.66369629	1991.55224609	-78636.46875	4192329	0.34062105	41.28983307	502.18984985	2104.99731445
442	1007	591.82336426	1992.01074219	-79294.5546875	4193574.25	0.340536	41.35461807	502.07843018	2105.13378906
442	1007	591.98297119	1992.48742676	-79936.1171875	4194864.5	0.34044906	41.42045975	501.96270752	2105.27319336
442	1007	592.14263916	1992.98254395	-80559.765625	4196200	0.34036016	41.4874382	501.84262085	2105.41552734
442	1007	592.30218506	1993.49560547	-81163.40625	4197580	0.34026933	41.55554962	501.71810913	2105.5612793
442	1007	592.46191406	1994.02807617	-81746.6875	4199008.5	0.34017631	41.62497711	501.58911133	2105.71044922
442	1007	592.621521	1994.57897949	-82307.359375	4200483.5	0.34008116	41.69569016	501.45562744	2105.86279297
442	1007	592.78112793	1995.14941406	-82844.796875	4202007.5	0.3399837	41.76784134	501.3175354	2106.01904297
442	1007	592.9407959	1995.73962402	-83357.703125	4203581	0.33988383	41.84151077	501.17474365	2106.17944336
442	1007	593.1003418	1996.34887695	-83844.25	4205204	0.33978158	41.91669464	501.02740479	2106.34301758
442	1007	593.2600708	1996.97839355	-84303.96875	4206878	0.33967671	41.99357605	500.87524414	2106.51098633
442	1007	593.41967773	1997.62768555	-84734.953125	4208603	0.33956927	42.07209396	500.71844482	2106.68310547
442	1007	593.57928467	1998.29736328	-85136.5859375	4210380	0.33945912	42.15240479	500.55679321	2106.85961914
442	1007	593.73895264	1998.98754883	-85507.703125	4212210.5	0.33934614	42.23456192	500.39031982	2107.04052734
442	1007	593.89855957	1999.69799805	-85846.8125	4214092	0.33923033	42.31850433	500.21902466	2107.22607422
442	1007	594.05822754	2000.42944336	-86153.3984375	4216029	0.33911154	42.40442657	500.04275513	2107.41650391
442	1007	594.21777344	2001.18103027	-86426	4218019	0.33898982	42.49222565	499.86178589	2107.61132813
442	1007	594.37744141	2001.95373535	-86663.9921875	4220064	0.33886498	42.58208084	499.67581177	2107.8112793
442	1007	594.53710938	2002.74755859	-86866.4296875	4222164	0.33873698	42.67404938	499.48483276	2108.01635742
442	1007	594.69671631	2003.56188965	-87032.25	4224318.5	0.33860582	42.76808167	499.28909302	2108.22631836
442	1007	594.85638428	2004.39782715	-87160.875	4226530.5	0.33847126	42.86437988	499.08828735	2108.44165039
442	1007	595.01593018	2005.25402832	-87251.3828125	4228796	0.33833352	42.96282959	498.88265991	2108.66235352
442	1007	595.17559814	2006.13171387	-87303.171875	4231118.5	0.33819231	43.06357193	498.67202759	2108.88842773
442	1007	595.33532715	2007.03076172	-87315.546875	4233498.5	0.33804759	43.1666069	498.4564209	2109.12011719
442	1007	595.49487305	2007.95007324	-87287.953125	4235932.5	0.33789954	43.27175522	498.23602295	2109.35717773
442	1007	595.65454102	2008.89135742	-87219.7578125	4238425.5	0.33774775	43.37914658	498.01052856	2109.6003418
442	1007	595.81408691	2009.85253906	-87110.640625	4240973	0.33759251	43.48853683	497.78036499	2109.84863281
442	1007	595.97381592	2010.83508301	-86960.03125	4243578.5	0.33743358	43.6	497.54522705	2110.10302734
442	1007	596.13348389	2011.83886719	-86767.515625	4246241.5	0.33727086	43.71342468	497.30511475	2110.36328125
442	1007	596.29302979	2012.8626709	-86533.0703125	4248958.5	0.33710462	43.82862091	497.06045532	2110.62963867
442	1007	596.45269775	2013.90783691	-86256.0390625	4251734.5	0.33693442	43.9457016	496.81072998	2110.90185547
442	1007	596.61230469	2014.97265625	-85936.7265625	4254565	0.33676061	44.06441116	496.55651855	2111.18017578
442	1007	596.77197266	2016.05834961	-85574.609375	4257452.5	0.3365829	44.1848526	496.29748535	2111.46459961
442	1007	596.93164063	2017.16479492	-85169.5703125	4260397.5	0.33640128	44.30698776	496.03359985	2111.75537109
442	1007	597.09118652	2018.29016113	-84722.1484375	4263395.5	0.33621591	44.43065262	495.76538086	2112.05200195
442	1007	597.25085449	2019.43652344	-84231.6328125	4266451.5	0.33602649	44.55603027	495.49230957	2112.35498047
442	1007	597.41046143	2020.6015625	-83698.9765625	4269560.5	0.33583337	44.68291092	495.21496582	2112.6640625
442	1007	597.57012939	2021.78649902	-83123.7109375	4272725	0.3356362	44.81143951	494.93304443	2112.97973633
442	1007	597.72979736	2022.99121094	-82506.0078125	4275945.5	0.33543503	44.94160461	494.64657593	2113.30175781
442	1007	597.88934326	2024.2142334	-81846.953125	4279217	0.33523011	45.07322693	494.35595703	2113.62939453
442	1007	598.04907227	2025.45666504	-81145.8125	4282544	0.33502102	45.20647049	494.06082153	2113.96411133
442	1007	598.20861816	2026.71691895	-80404.1484375	4285922.5	0.33480823	45.34106827	493.76171875	2114.30444336
442	1007	598.36828613	2027.99584961	-79621.515625	4289353.5	0.33459139	45.4771347	493.45831299	2114.65161133
442	1007	598.5279541	2029.29333496	-78798.390625	4292838.5	0.33437049	45.61460495	493.15072632	2115.00512695
442	1007	598.6875	2030.60742188	-77936.3828125	4296371	0.33414584	45.75324249	492.83938599	2115.36450195
442	1007	598.847229	2031.93981934	-77034.6953125	4299956.5	0.33391717	45.89322662	492.5239563	2115.73022461
442	1007	599.0067749	2033.28771973	-76095.484375	4303588	0.33368483	46.03429413	492.20489502	2116.10229492
442	1007	599.16644287	2034.65258789	-75118.3359375	4307268	0.33344862	46.17657471	491.8821106	2116.48022461
442	1007	599.32611084	2036.03381348	-74103.953125	4310996.5	0.33320856	46.32003403	491.55563354	2116.86425781
442	1007	599.48571777	2037.42944336	-73054.4453125	4314768	0.33296496	46.46446228	491.22592163	2117.25390625
442	1007	599.64538574	2038.84130859	-71968.9375	4318586.5	0.33271751	46.6100502	490.89260864	2117.6496582
442	1007	599.80493164	2040.26623535	-70850.109375	4322445.5	0.33246669	46.75652313	490.55636597	2118.05126953
442	1007	599.96459961	2041.70568848	-69697.5546875	4326347	0.33221233	46.90398407	490.21691895	2118.45825195
442	1007	600.12432861	2043.15844727	-68512.203125	4330289.5	0.33195448	47.05236053	489.8744812	2118.87084961
442	1007	600.28387451	2044.62219238	-67296.546875	4334264.5	0.33169371	47.20137405	489.5296936	2119.28808594
442	1007	600.44354248	2046.09851074	-66049.6328125	4338278.5	0.3314296	47.35117722	489.18209839	2119.71044922
442	1007	600.60308838	2047.58435059	-64774.6171875	4342321.5	0.33116275	47.50144577	488.8324585	2120.13769531
442	1007	600.76275635	2049.08081055	-63471.03125	4346398.5	0.33089289	47.65228653	488.48046875	2120.56958008
442	1007	600.92248535	2050.58740234	-62139.9921875	4350507	0.33062011	47.80362701	488.12628174	2121.00610352
442	1007	601.08203125	2052.10180664	-60784.30859375	4354640	0.33034489	47.95521545	487.77047729	2121.44628906
442	1007	601.24169922	2053.62524414	-59402.95703125	4358802	0.33006689	48.10722351	487.41268921	2121.89111328
442	1007	601.40124512	2055.15454102	-57999.38671875	4362984.5	0.32978681	48.25933838	487.05374146	2122.33935547
442	1007	601.56097412	2056.69042969	-56573.12890625	4367188.5	0.32950443	48.41167831	486.69338989	2122.79125977
442	1007	601.72064209	2058.23168945	-55125.390625	4371411	0.32922003	48.56417084	486.33197021	2123.24609375
442	1007	601.88018799	2059.77514648	-53659.21484375	4375643.5	0.32893422	48.71656036	485.97015381	2123.70361328
442	1007	602.03985596	2061.32226563	-52173.46875	4379890	0.32864675	48.86902618	485.60760498	2124.16357422
442	1007	602.19946289	2062.86962891	-50671.8515625	4384140.5	0.32835832	49.0212326	485.24523926	2124.625
442	1007	602.35913086	2064.41796875	-49153.80859375	4388397.5	0.3280687	49.17332458	484.88272095	2125.08862305
442	1007	602.51879883	2065.96655273	-47620.609375	4392659	0.3277781	49.32523727	484.52029419	2125.55371094
442	1007	602.67834473	2067.51318359	-46075.41796875	4396917.5	0.32748693	49.47673798	484.15853882	2126.01953125
442	1007	602.8380127	2069.05908203	-44517.00390625	4401178.5	0.3271949	49.6280365	483.79699707	2126.48681641
442	1007	602.99761963	2070.60205078	-42949.1796875	4405434	0.32690254	49.77882385	483.4364624	2126.95458984
442	1007	603.1572876	2072.14233398	-41371.30859375	4409686.5	0.32660967	49.92924118	483.07659912	2127.42333984
